房源名称,面积,租金,单平米租金
友家 · 朱辛庄北区4居室-北卧,11,2090,190
友家 · 龙跃苑一区3居室-南卧,25.5,3290,129.0196078
友家 · 朱辛庄北区4居室-南卧,12.87,3090,240.0932401
友家 · 朱辛庄南区3居室-南卧,13.2,2530,191.6666667
友家 · TBD住总万科天地3居室-南卧,9.5,2290,241.0526316
友家 · TBD住总万科天地3居室-南卧,9.5,2290,241.0526316
友家 · TBD住总万科天地3居室-南卧,9.5,2290,241.0526316
友家 · 龙跃苑四区4居室-南卧,33.6,3390,100.8928571
友家 · 和谐家园二区4居室-南卧,17.7,3390,191.5254237
友家 · 朱辛庄北区4居室-北卧,8.55,1990,232.748538
友家 · 佰嘉城4居室-南卧,12,2390,199.1666667
友家 · 龙博苑二区3居室-南卧,17.8,3190,179.2134831
友家 · 龙兴园北区3居室-南卧,12.15,2490,204.9382716
友家 · TBD住总万科天地3居室-南卧,9.6,2390,248.9583333
友家 · TBD住总万科天地3居室-南卧,9.6,2390,248.9583333
友家 · 北店嘉园5居室-南卧,15,2590,172.6666667
友家 · 和谐家园二区4居室-南卧,17.6,3490,198.2954545
友家 · 和谐家园二区4居室-北卧,11.5,2390,207.826087
友家 · 和谐家园二区4居室-北卧,11.4,2390,209.6491228
友家 · 龙回苑3居室-南卧,19.8,2890,145.959596
友家 · 龙回苑3居室-南卧,14.6,3490,239.0410959
友家 · 和谐家园二区4居室-北卧,10,2360,236
友家 · 和谐家园二区4居室-北卧,10,2360,236
友家 · 龙博苑三区3居室-南卧,17.8,3190,179.2134831
友家 · 和谐家园一区4居室-北卧,12,2290,190.8333333
友家 · 首开智慧社3居室-南卧,18.1,2990,165.1933702
友家 · 京投银泰公园悦府3居室-南卧,11,2330,211.8181818
友家 · 京投银泰公园悦府3居室-北卧,10.2,2590,253.9215686
友家 · 天露园一区4居室-南卧,18,3290,182.7777778
友家 · 龙腾苑四区5居室-南卧,15.3,3190,208.496732
友家 · 龙腾苑四区5居室-南卧,15.3,3190,208.496732
友家 · 和谐家园一区4居室-北卧,11,2260,205.4545455
友家 · 七燕路1号院3居室-南卧,11.6,2330,200.862069
友家 · 龙腾苑四区5居室-北卧,8.9,1990,223.5955056
友家 · 和谐家园一区4居室-南卧,16,3390,211.875
友家 · 朱辛庄南区3居室-北卧,11.2,2190,195.5357143
友家 · 龙博苑二区3居室-南卧,18,2990,166.1111111
友家 · 新龙城3居室-东南卧,14.5,2590,178.6206897
友家 · TBD住总万科天地3居室-南卧,12,2590,215.8333333
友家 · TBD住总万科天地3居室-南卧,12,2590,215.8333333
友家 · TBD住总万科天地3居室-南卧,12,2590,215.8333333
友家 · 龙跃苑一区3居室-南卧,18.8,2790,148.4042553
友家 · 七燕路1号院3居室-南卧,14.3,2490,174.1258741
友家 · 流星花园三区4居室-西卧,17.5,2890,165.1428571
友家 · TBD住总万科天地3居室-南卧,9.6,2490,259.375
友家 · TBD住总万科天地3居室-南卧,11.1,2590,233.3333333
友家 · TBD住总万科天地3居室-南卧,11.1,2590,233.3333333
友家 · 龙腾苑四区5居室-南卧,14.3,2730,190.9090909
友家 · 首开国风美唐二期3居室-南卧,7.13,2290,321.1781206
友家 · 龙禧苑五区4居室-南卧,14.1,2690,190.7801418
友家 · 龙禧苑一区4居室-南卧,15,2790,186
友家 · 龙跃苑四区3居室-南卧,18.4,3290,178.8043478
友家 · 首开国风美唐二期3居室-南卧,15.4,3390,220.1298701
友家 · 龙回苑3居室-北卧,13,2330,179.2307692
友家 · 首开智慧社3居室-南卧,12.4,3360,270.9677419
友家 · 佰嘉城4居室-南卧,18,2760,153.3333333
友家 · 北店嘉园5居室-北卧,15.1,2290,151.6556291
友家 · 龙跃苑一区4居室-南卧,8.9,2690,302.247191
友家 · 天露园一区4居室-北卧,10,2160,216
友家 · 龙博苑二区3居室-北卧,10,2230,223
友家 · 佰嘉城4居室-南卧,18,3230,179.4444444
友家 · 天露园一区4居室-北卧,12,2260,188.3333333
友家 · 新龙城4居室-南卧,16,3290,205.625
友家 · 龙腾苑四区5居室-南卧,14.6,2830,193.8356164
友家 · 北店嘉园5居室-北卧,7,1990,284.2857143
友家 · 龙博苑三区3居室-南卧,17.9,3390,189.3854749
友家 · 白各庄新村4居室-南卧,26.1,2290,87.7394636
友家 · 京投银泰公园悦府3居室-南卧,6.8,2590,380.8823529
友家 · 龙跃苑四区4居室-南卧,26.3,3690,140.3041825
友家 · 田园风光雅苑4居室-南卧,10,2690,269
友家 · 京投银泰公园悦府4居室-南卧,15.5,3460,223.2258065
友家 · 流星花园三区4居室-北卧,10,2290,229
友家 · 龙博苑二区3居室-北卧,8.5,2260,265.8823529
友家 · 流星花园三区4居室-北卧,10.6,2290,216.0377358
友家 · 流星花园三区4居室-北卧,10.3,2290,222.3300971
友家 · 龙博苑三区3居室-北卧,8.2,2190,267.0731707
友家 · 首开国风美唐二期3居室-东卧,8.2,2390,291.4634146
友家 · 新龙城4居室-南卧,9,2530,281.1111111
友家 · 新龙城4居室-北卧,11.6,2590,223.2758621
友家 · TBD住总万科天地3居室-南卧,11.1,2690,242.3423423
友家 · TBD住总万科天地3居室-东卧,10.3,2290,222.3300971
友家 · 流星花园三区4居室-南卧,17.9,3490,194.972067
友家 · 新龙城4居室-南卧,10,2690,269
友家 · 七燕路1号院3居室-北卧,12.3,2090,169.9186992
友家 · 天露园一区4居室-南卧,14.2,2990,210.5633803
友家 · 田园风光雅苑4居室-南卧,16.6,3390,204.2168675
友家 · 龙跃苑四区3居室-南卧,15.4,2860,185.7142857
友家 · 流星花园三区4居室-北卧,8.8,2260,256.8181818
友家 · 新龙城5居室-南卧,17.8,3290,184.8314607
友家 · 龙腾苑四区3居室-南卧,14.7,3190,217.0068027
友家 · 龙博苑三区3居室-北卧,8.2,2230,271.9512195
友家 · 佰嘉城4居室-北卧,10,2190,219
友家 · 龙跃苑四区4居室-北卧,15.68,2490,158.8010204
友家 · 朱辛庄南区3居室-南卧,12.3,2590,210.5691057
友家 · 龙跃苑二区4居室-北卧,14.1,2390,169.5035461
友家 · TBD住总万科天地3居室-东卧,10.2,2290,224.5098039
友家 · 流星花园三区4居室-南卧,15.4,3490,226.6233766
友家 · TBD住总万科天地3居室-东卧,10.2,2290,224.5098039
友家 · 首开智慧社3居室-西卧,9,2590,287.7777778
友家 · 龙跃苑二区4居室-南卧,17,3390,199.4117647
友家 · TBD住总万科天地3居室-东卧,9.3,2390,256.9892473
友家 · TBD住总万科天地3居室-西卧,9.1,2290,251.6483516
友家 · TBD住总万科天地3居室-西卧,9.3,2290,246.2365591
友家 · 龙华园3居室-北卧,8.6,2360,274.4186047
友家 · 领秀慧谷D区4居室-南卧,11.4,2390,209.6491228
友家 · 龙兴园中区4居室-南卧,10.6,2390,225.4716981
友家 · 田园风光雅苑4居室-南卧,14.3,2960,206.993007
友家 · 龙博苑二区3居室-北卧,12,2530,210.8333333
友家 · 龙禧苑一区6居室-南卧,19.7,2890,146.7005076
友家 · 北京人家3居室-南卧,18.4,2860,155.4347826
友家 · TBD住总万科天地3居室-西卧,10.5,2390,227.6190476
友家 · TBD住总万科天地3居室-西卧,12.5,2490,199.2
友家 · 龙腾苑四区3居室-南卧,19.5,2990,153.3333333
友家 · TBD住总万科天地3居室-西卧,10.3,2390,232.038835
友家 · 龙博苑二区3居室-北卧,11.2,2560,228.5714286
友家 · 龙博苑三区3居室-北卧,11.3,2490,220.3539823
友家 · 融泽嘉园3居室-南卧,11.7,2530,216.2393162
友家 · 龙腾苑三区3居室-南卧,17.6,3190,181.25
友家 · 融泽嘉园3居室-南卧,12,2960,246.6666667
友家 · 龙泽苑东区4居室-北卧,14,2630,187.8571429
友家 · 龙兴园北区3居室-南卧,11.9,2430,204.2016807
友家 · 龙锦苑一区4居室-北卧,10.9,2130,195.412844
友家 · 龙跃苑二区4居室-南卧,27.5,3190,116
友家 · 新龙城4居室-南卧,9.5,2730,287.3684211
友家 · 龙泽苑东区4居室-北卧,9.3,2530,272.0430108
友家 · 龙禧苑五区4居室-南卧,20.7,3690,178.2608696
友家 · 龙跃苑四区3居室-北卧,13.1,2490,190.0763359
友家 · TBD住总万科天地3居室-东卧,15.9,2590,162.8930818
友家 · 豆各庄小区3居室-南卧,14.4,2690,186.8055556
友家 · 新龙城4居室-南卧,8.9,2730,306.741573
友家 · TBD住总万科天地3居室-东卧,12.7,2490,196.0629921
友家 · TBD住总万科天地3居室-东卧,12.7,2490,196.0629921
友家 · 龙跃苑二区3居室-南卧,14.3,2970,207.6923077
友家 · 新龙城4居室-南卧,14,3890,277.8571429
友家 · 龙博苑三区3居室-北卧,11.4,2590,227.1929825
友家 · 龙泽苑东区4居室-南卧,18.3,3890,212.568306
友家 · 龙跃苑四区4居室-北卧,9.8,2430,247.9591837
友家 · 龙跃苑二区4居室-北卧,8.91,2330,261.5039282
友家 · 龙禧苑二区4居室-南卧,22.8,3490,153.0701754
友家 · 风雅园一区3居室-南卧,15.9,3130,196.8553459
友家 · 田园风光雅苑4居室-北卧,9,2460,273.3333333
友家 · 龙兴园北区4居室-南卧,19.7,2930,148.7309645
友家 · 龙回苑4居室-北卧,11.5,2390,207.826087
友家 · 北店嘉园3居室-南卧,18,2890,160.5555556
友家 · 矩阵一期5居室-南卧,19.3,2990,154.9222798
友家 · TBD住总万科天地3居室-东卧,12.5,2590,207.2
友家 · 和谐家园二区4居室-北卧,11.3,2590,229.2035398
友家 · 融泽嘉园3居室-南卧,9.44,2590,274.3644068
友家 · 北街家园七区4居室-南卧,9.5,2370,249.4736842
友家 · 新龙城5居室-南卧,14.4,2990,207.6388889
友家 · TBD住总万科天地3居室-东卧,11.8,2590,219.4915254
友家 · TBD住总万科天地3居室-东卧,11.8,2590,219.4915254
友家 · 首开国风美唐二期3居室-南卧,11.7,3290,281.1965812
友家 · 北店嘉园3居室-北卧,9.7,2090,215.4639175
友家 · 龙跃苑四区3居室-南卧,15.4,2790,181.1688312
友家 · 领秀慧谷D区4居室-南卧,15.5,2630,169.6774194
友家 · 融泽嘉园3居室-南卧,11.9,3060,257.1428571
友家 · 龙禧苑二区3居室-北卧,13.6,2230,163.9705882
友家 · 北店嘉园3居室-南卧,19.8,3360,169.6969697
友家 · 和谐家园二区3居室-北卧,10.6,2490,234.9056604
友家 · 龙博苑二区3居室-南卧,9.7,2730,281.443299
友家 · TBD住总万科天地3居室-东卧,10.6,2590,244.3396226
友家 · TBD住总万科天地3居室-东卧,10.6,2590,244.3396226
友家 · TBD住总万科天地3居室-东卧,10.6,2590,244.3396226
友家 · 龙兴园中区3居室-南卧,15.1,2630,174.1721854
友家 · 北店嘉园5居室-北卧,10.8,2190,202.7777778
友家 · 龙泽苑西区4居室-南卧,12.4,2830,228.2258065
友家 · 龙腾苑六区5居室-北卧,8.3,2360,284.3373494
友家 · 龙跃苑东二区3居室-南卧,14,2970,212.1428571
友家 · 马连店3居室-南卧,7.3,2490,341.0958904
友家 · 新龙城5居室-北卧,11.8,2460,208.4745763
友家 · 云趣园一区3居室-南卧,11.5,2930,254.7826087
友家 · 融泽嘉园3居室-南卧,12,2860,238.3333333
友家 · 龙禧苑二区4居室-南卧,18,4770,265
友家 · 新龙城4居室-北卧,12,2690,224.1666667
友家 · 金域华府一期3居室-南卧,19.4,3290,169.5876289
友家 · 北店嘉园4居室-南卧,14.8,3330,225
友家 · 龙博苑一区4居室-南卧,17.9,4770,266.4804469
友家 · 融泽嘉园3居室-南卧,14,2860,204.2857143
友家 · 佰嘉城4居室-北卧,10.5,2190,208.5714286
友家 · 京投银泰公园悦府3居室-北卧,10.1,2760,273.2673267
友家 · 龙腾苑四区3居室-北卧,11.9,2590,217.6470588
友家 · 融泽嘉园3居室-南卧,11.7,2730,233.3333333
友家 · 新龙城3居室-南卧,17.2,3660,212.7906977
友家 · 龙兴园北区3居室-北卧,10.15,2230,219.7044335
友家 · 新龙城4居室-北卧,11.7,2590,221.3675214
友家 · 融泽嘉园3居室-南卧,13.66,2860,209.3704246
友家 · 北京人家3居室-南卧,16.4,3090,188.4146341
友家 · 龙禧苑一区4居室-北卧,8.6,2190,254.6511628
友家 · 北店嘉园3居室-北卧,9.7,2290,236.0824742
友家 · 北店嘉园3居室-南卧,12.5,2830,226.4
友家 · 风雅园一区3居室-北卧,11.3,2390,211.5044248
友家 · 北店嘉园3居室-北卧,9.3,2290,246.2365591
友家 · 龙兴园中区3居室-南卧,17.8,3060,171.9101124
友家 · 融泽嘉园3居室-南卧,12.25,2860,233.4693878
友家 · 融泽嘉园3居室-南卧,12.3,2860,232.5203252
友家 · 融泽嘉园3居室-南卧,12.1,2890,238.8429752
友家 · 和谐家园一区4居室-北卧,10.1,2360,233.6633663
友家 · 新龙城4居室-南卧,15,3890,259.3333333
友家 · 矩阵二期5居室-北卧,10.75,2430,226.0465116
友家 · 马连店3居室-南卧,12.5,3530,282.4
友家 · 龙禧苑一区4居室-北卧,11.6,2390,206.0344828
友家 · 龙兴园北区4居室-南卧,15.2,3090,203.2894737
友家 · 龙跃苑东四区4居室-南卧,19.3,3690,191.1917098
友家 · 流星花园三区4居室-南卧,14.5,3430,236.5517241
友家 · 龙禧苑一区4居室-南卧,14.9,3360,225.5033557
友家 · 国仕汇4居室-南卧,16.2,3430,211.7283951
友家 · 北店嘉园3居室-北卧,9.7,2360,243.2989691
友家 · 融泽嘉园3居室-南卧,15.08,2990,198.2758621
友家 · 龙禧苑二区4居室-北卧,13.1,2560,195.4198473
友家 · 马连店3居室-南卧,11.5,2790,242.6086957
友家 · 马连店3居室-南卧,11.3,2790,246.9026549
友家 · 龙博苑二区3居室-北卧,11.4,2590,227.1929825
友家 · 矩阵一期3居室-南卧,12.8,3430,267.96875
友家 · 龙腾苑二区4居室-北卧,9.7,2430,250.5154639
友家 · 龙锦苑六区4居室-北卧,9.8,2460,251.0204082
友家 · 龙回苑4居室-北卧,9.6,2330,242.7083333
友家 · 龙回苑3居室-东卧,15.58,2660,170.7317073
友家 · 新龙城3居室-南卧,13.2,3190,241.6666667
友家 · 马连店3居室-南卧,8.7,2660,305.7471264
友家 · 龙博苑二区3居室-北卧,11.4,2330,204.3859649
友家 · 龙锦苑五区3居室-北卧,11.5,2230,193.9130435
友家 · 天露园一区4居室-北卧,10.5,2490,237.1428571
友家 · 龙腾苑二区3居室-南卧,19.3,3690,191.1917098
友家 · 马连店3居室-南卧,14.2,3660,257.7464789
友家 · 和谐家园一区4居室-南卧,17,3830,225.2941176
友家 · 龙兴园北区3居室-南卧,10.8,2490,230.5555556
友家 · 新龙城4居室-南卧,17.6,3990,226.7045455
友家 · 北京人家3居室-南卧,13.2,2690,203.7878788
友家 · 龙腾苑二区4居室-北卧,10.9,2390,219.266055
友家 · 佰嘉城4居室-北卧,9.7,2330,240.2061856
友家 · 国仕汇4居室-南卧,11.8,2990,253.3898305
友家 · 流星花园三区3居室-北卧,13.2,2960,224.2424242
友家 · 融泽嘉园3居室-北卧,11.2,2370,211.6071429
友家 · 龙腾苑五区4居室-北卧,9.5,2690,283.1578947
友家 · 龙兴园中区3居室-南卧,14.04,2490,177.3504274
友家 · 流星花园二区4居室-南卧,22.1,3430,155.2036199
友家 · 融泽嘉园3居室-南卧,11,2960,269.0909091
友家 · 融泽嘉园3居室-南卧,11.7,2960,252.991453
友家 · 新龙城4居室-北卧,9.1,2460,270.3296703
友家 · 通达园4居室-北卧,11.3,2530,223.8938053
友家 · 矩阵二期4居室-北卧,13.8,2790,202.173913
友家 · 回龙观新村东区3居室-南卧,10,2560,256
友家 · 京投银泰公园悦府3居室-北卧,10.9,2590,237.6146789
友家 · 龙博苑一区6居室-北卧,10.1,2560,253.4653465
友家 · 龙腾苑三区4居室-北卧,11.3,2690,238.0530973
友家 · 新龙城3居室-西卧,9.4,2690,286.1702128
友家 · 金域华府一期3居室-北卧,8.8,2760,313.6363636
友家 · 新龙城3居室-南卧,8.6,2890,336.0465116
友家 · 龙跃苑一区3居室-南卧,19.5,3790,194.3589744
友家 · 和谐家园一区3居室-北卧,10.1,2760,273.2673267
友家 · 马连店3居室-北卧,12.5,2590,207.2
友家 · 流星花园三区4居室-南卧,16.6,3730,224.6987952
友家 · 新龙城4居室-北卧,10.4,2590,249.0384615
友家 · 佰嘉城4居室-南卧,20.3,3760,185.2216749
友家 · 融泽嘉园3居室-南卧,11.4,3090,271.0526316
友家 · 首开国风美唐二期3居室-北卧,17.1,3590,209.9415205
友家 · 融泽嘉园3居室-北卧,12.88,2660,206.5217391
友家 · 融泽嘉园3居室-南卧,11.2,2730,243.75
友家 · 新龙城4居室-北卧,11,2690,244.5454545
友家 · 国仕汇3居室-南卧,11.9,3190,268.0672269
友家 · 北京人家3居室-北卧,9.7,2370,244.3298969
友家 · 融泽嘉园3居室-北卧,11.5,2630,228.6956522
友家 · 龙博苑三区3居室-北卧,11.3,2590,229.2035398
友家 · 云趣园三区4居室-东北卧,17.8,3130,175.8426966
友家 · 通达园4居室-南卧,16.3,3890,238.6503067
友家 · 融泽嘉园3居室-北卧,10,2660,266
友家 · 融泽嘉园3居室-南卧,11.8,2860,242.3728814
友家 · 龙跃苑二区3居室-北卧,12.7,2660,209.4488189
友家 · 融泽嘉园3居室-南卧,9.7,3160,325.7731959
友家 · 北店嘉园3居室-北卧,16,2960,185
友家 · 融泽嘉园3居室-南卧,11.5,2630,228.6956522
友家 · 天露园一区4居室-北卧,9.6,2160,225
友家 · 北店嘉园3居室-南卧,19.4,2790,143.814433
友家 · 京投银泰公园悦府3居室-南卧,6.8,2590,380.8823529
友家 · 龙博苑二区3居室-北卧,8.2,2230,271.9512195
友家 · 龙腾苑三区3居室-南卧,13.5,3290,243.7037037
友家 · 天露园一区4居室-北卧,10.5,2260,215.2380952
友家 · 龙博苑二区3居室-南卧,17.7,3090,174.5762712
友家 · 融泽嘉园3居室-南卧,11.2,2730,243.75
友家 · TBD住总万科天地3居室-南卧,11.8,2690,227.9661017
友家 · TBD住总万科天地3居室-西卧,10.2,2290,224.5098039
友家 · 金域华府三期3居室-南卧,15.8,2990,189.2405063
友家 · 田园风光雅苑4居室-南卧,24.6,3330,135.3658537
友家 · 龙禧苑二区4居室-南卧,24.5,3690,150.6122449
友家 · 龙禧苑二区4居室-北卧,11.2,2390,213.3928571
友家 · 龙腾苑三区3居室-南卧,11.3,2790,246.9026549
友家 · 龙禧苑二区3居室-北卧,13,2390,183.8461538
友家 · 朱辛庄北区3居室-北卧,10.8,2190,202.7777778
友家 · 北京人家3居室-南卧,12.7,2490,196.0629921
友家 · 龙泽苑西区4居室-南卧,11.8,2690,227.9661017
友家 · 新龙城4居室-北卧,12,2560,213.3333333
友家 · 龙禧苑二区4居室-北卧,10.1,2330,230.6930693
友家 · 新龙城3居室-南卧,13,2930,225.3846154
友家 · 佰嘉城4居室-北卧,10,2190,219
友家 · 朱辛庄南区3居室-南卧,19.1,2760,144.5026178
友家 · 龙禧苑一区4居室-南卧,14.1,3460,245.3900709
友家 · TBD住总万科天地3居室-西卧,10.2,2290,224.5098039
友家 · TBD住总万科天地3居室-北卧,10.8,2290,212.037037
友家 · 朱辛庄北区3居室-南卧,14.8,2890,195.2702703
友家 · TBD住总万科天地3居室-东卧,10.2,2290,224.5098039
友家 · TBD住总万科天地3居室-西卧,10.2,2290,224.5098039
友家 · 云趣园二区4居室-南卧,17.4,3870,222.4137931
友家 · 马连店3居室-南卧,12.8,3060,239.0625
友家 · 龙腾苑六区4居室-北卧,9.8,2590,264.2857143
友家 · 新龙城3居室-南卧,18,3190,177.2222222
友家 · 通达园6居室-北卧,9.83,2130,216.6836216
友家 · 新龙城4居室-北卧,10,2530,253
友家 · TBD住总万科天地3居室-西卧,9.3,2290,246.2365591
友家 · 通达园6居室-北卧,13.18,2390,181.3353566
友家 · TBD住总万科天地3居室-北卧,11.2,2390,213.3928571
友家 · 通达园6居室-南卧,21.1,3590,170.1421801
友家 · 龙腾苑六区4居室-南卧,18,3990,221.6666667
友家 · 矩阵一期4居室-南卧,15.5,2730,176.1290323
友家 · 京投银泰公园悦府4居室-北卧,11.2,2460,219.6428571
友家 · 云趣园一区3居室-南卧,13.6,2590,190.4411765
友家 · 北店嘉园3居室-南卧,11.2,2490,222.3214286
友家 · 龙腾苑六区4居室-北卧,14,2790,199.2857143
友家 · 田园风光雅苑3居室-南卧,17.5,3290,188
友家 · 北店嘉园5居室-南卧,13.4,2560,191.0447761
友家 · 龙博苑二区3居室-北卧,11.2,2530,225.8928571
友家 · 新龙城4居室-南卧,15.5,3330,214.8387097
友家 · 融泽嘉园3居室-南卧,12.25,2970,242.4489796
友家 · 龙腾苑六区4居室-南卧,17.4,3890,223.5632184
友家 · 龙腾苑六区4居室-北卧,11.4,2690,235.9649123
友家 · 东村家园4居室-北卧,9.4,2590,275.5319149
友家 · 云趣园一区4居室-北卧,10.3,2370,230.0970874
友家 · 风雅园二区4居室-南卧,17.9,3490,194.972067
友家 · 北店嘉园6居室-北卧,6.4,1890,295.3125
友家 · 豆各庄小区3居室-北卧,18.6,2230,119.8924731
友家 · 龙腾苑六区4居室-北卧,12,2790,232.5
友家 · 龙锦苑六区3居室-南卧,14.2,2970,209.1549296
友家 · 龙腾苑二区3居室-南卧,16.1,2730,169.5652174
友家 · 龙腾苑四区3居室-南卧,15.1,3260,215.8940397
友家 · 龙禧苑二区4居室-南卧,22.8,3490,153.0701754
友家 · TBD住总万科天地3居室-西卧,11.8,2590,219.4915254
友家 · TBD住总万科天地3居室-西卧,11.8,2490,211.0169492
友家 · 田园风光雅苑4居室-北卧,9,2430,270
友家 · 天慧园4居室-南卧,18,3630,201.6666667
友家 · 龙锦苑一区4居室-北卧,8.9,2160,242.6966292
友家 · 金域华府三期3居室-南卧,11.5,3090,268.6956522
友家 · 骊龙园4居室-北卧,8.7,2290,263.2183908
友家 · 新龙城4居室-南卧,11.5,2970,258.2608696
友家 · 新龙城4居室-南卧,15,3890,259.3333333
友家 · 七燕路1号院3居室-南卧,12.14,2590,213.3443163
友家 · 龙兴园西区4居室-南卧,15.1,2830,187.4172185
友家 · 融泽嘉园3居室-南卧,10,2590,259
友家 · 龙锦苑一区4居室-南卧,15.1,3330,220.5298013
友家 · 首开智慧社3居室-南卧,12.3,3360,273.1707317
友家 · 龙泽苑西区3居室-南卧,12.8,3590,280.46875
友家 · TBD住总万科天地3居室-东卧,12.5,2590,207.2
友家 · 新龙城4居室-南卧,13.9,3490,251.0791367
友家 · 北店嘉园4居室-南卧,15.9,2830,177.9874214
友家 · 京投银泰公园悦府3居室-北卧,8.4,2460,292.8571429
友家 · 田园风光雅苑4居室-南卧,16.6,3430,206.626506
友家 · TBD住总万科天地3居室-东卧,11.8,2590,219.4915254
友家 · TBD住总万科天地3居室-西卧,11.8,2590,219.4915254
友家 · 龙锦苑六区4居室-南卧,10.4,2790,268.2692308
友家 · 融泽嘉园3居室-南卧,11.7,3090,264.1025641
友家 · 田园风光雅苑3居室-北卧,8.6,2460,286.0465116
友家 · 龙泽苑西区3居室-北卧,12.5,2660,212.8
友家 · 新龙城4居室-北卧,11.5,2590,225.2173913
友家 · 龙腾苑五区4居室-北卧,10.5,2490,237.1428571
友家 · 融泽嘉园3居室-南卧,13.4,2890,215.6716418
友家 · 国仕汇4居室-南卧,14.6,3290,225.3424658
友家 · 龙腾苑四区4居室-北卧,11.4,2190,192.1052632
友家 · 风雅园二区4居室-北卧,11,2530,230
友家 · 融泽嘉园3居室-南卧,11.2,2560,228.5714286
友家 · 龙腾苑五区5居室-南卧,17.2,3030,176.1627907
友家 · 龙锦苑六区4居室-北卧,9.1,2360,259.3406593
友家 · 马连店3居室-北卧,10.2,2090,204.9019608
友家 · 融泽嘉园3居室-南卧,12.8,2860,223.4375
友家 · 矩阵二期4居室-南卧,17.9,3330,186.0335196
友家 · TBD住总万科天地3居室-北卧,9.3,2190,235.483871
友家 · 融泽嘉园3居室-南卧,12,2760,230
友家 · 融泽嘉园3居室-南卧,11.7,2860,244.4444444
友家 · 龙腾苑五区4居室-北卧,9.8,2490,254.0816327
友家 · 龙博苑一区4居室-北卧,7.2,2230,309.7222222
友家 · 国仕汇4居室-北卧,11.6,2190,188.7931034
友家 · 融泽嘉园3居室-南卧,11.3,2730,241.5929204
友家 · 金域华府三期4居室-北卧,9.98,2430,243.4869739
友家 · 金域华府三期4居室-北卧,9.8,2430,247.9591837
友家 · 龙腾苑四区4居室-北卧,12.9,2560,198.4496124
友家 · 融泽嘉园3居室-北卧,7.22,2190,303.3240997
友家 · 龙禧苑二区4居室-北卧,13.4,2290,170.8955224
友家 · 龙腾苑六区3居室-北卧,11.8,2590,219.4915254
友家 · 新龙城4居室-南卧,17.5,3830,218.8571429
友家 · 融泽嘉园3居室-南卧,11.8,2890,244.9152542
友家 · 龙腾苑五区4居室-南卧,18.5,3860,208.6486486
友家 · 龙腾苑四区4居室-北卧,10.3,3390,329.1262136
友家 · 融泽嘉园3居室-南卧,12.5,2990,239.2
友家 · 马连店3居室-南卧,11.3,2760,244.2477876
友家 · 北店嘉园3居室-南卧,14.3,2960,206.993007
友家 · 龙腾苑二区4居室-北卧,9.7,2370,244.3298969
友家 · 流星花园三区4居室-北卧,9,2160,240
友家 · 马连店3居室-南卧,13.5,2890,214.0740741
友家 · 田园风光雅苑3居室-北卧,13.37,2860,213.9117427
友家 · 云趣园二区4居室-北卧,16.5,2970,180
友家 · 融泽嘉园3居室-北卧,11,2370,215.4545455
友家 · 马连店3居室-南卧,8.7,2660,305.7471264
友家 · 云趣园三区4居室-北卧,11.1,2490,224.3243243
友家 · 领秀慧谷D区3居室-南卧,17.1,3330,194.7368421
友家 · 龙禧苑二区4居室-北卧,10.2,2230,218.627451
友家 · 融泽嘉园3居室-北卧,10.8,2490,230.5555556
友家 · 天露园一区4居室-北卧,10.5,2260,215.2380952
友家 · 龙博苑二区3居室-南卧,12.3,3030,246.3414634
友家 · 领秀慧谷C区4居室-南卧,19.4,3790,195.3608247
友家 · 云趣园三区4居室-北卧,10.9,2490,228.440367
友家 · 北京人家4居室-北卧,8.6,2370,275.5813953
友家 · 龙跃苑三区4居室-北卧,11.8,2370,200.8474576
友家 · 龙跃苑三区4居室-北卧,11.3,2370,209.7345133
友家 · 新龙城4居室-南卧,14,3890,277.8571429
友家 · 和谐家园一区4居室-南卧,16.5,3090,187.2727273
友家 · 龙泽苑西区4居室-北卧,9.66,2790,288.8198758
友家 · 冠庭园4居室-南北卧,59.6,4290,71.97986577
友家 · 马连店3居室-北卧,10.2,2390,234.3137255
友家 · 首开智慧社3居室-南卧,18,3490,193.8888889
友家 · 东村家园4居室-南卧,20.5,3890,189.7560976
友家 · 天露园一区4居室-北卧,9.6,2260,235.4166667
友家 · 风雅园一区3居室-南卧,11.9,2960,248.7394958
友家 · 龙腾苑六区3居室-南卧,14.8,3230,218.2432432
友家 · 龙锦苑四区3居室-南卧,14.5,3660,252.4137931
友家 · 豆各庄小区5居室-北卧,10.7,1960,183.1775701
友家 · 云趣园三区4居室-北卧,16.1,3190,198.136646
友家 · 首开智慧社3居室-南卧,15.3,3330,217.6470588
友家 · 蓝天嘉园4居室-北卧,10.5,2390,227.6190476
友家 · 融泽嘉园3居室-北卧,10.9,2370,217.4311927
友家 · 龙跃苑四区4居室-北卧,9.78,2590,264.8261759
友家 · 融泽嘉园3居室-北卧,11.8,2530,214.4067797
友家 · 回龙观新村东区3居室-南卧,7,2430,347.1428571
友家 · 融泽嘉园3居室-南卧,12.5,2690,215.2
友家 · 龙跃苑东二区3居室-南卧,15.9,4170,262.2641509
友家 · 龙跃苑三区3居室-南卧,15.22,4170,273.9816032
友家 · 万润家园3居室-北卧,8.7,2430,279.3103448
友家 · 天露园一区4居室-北卧,8.9,2230,250.5617978
友家 · 国仕汇4居室-北卧,10.8,2560,237.037037
