房源名称,面积,租金,单平米租金
北苑路北 北辰 北卫新园 精装南北三居 随时看房入住,139,10800,77.69784173
5号线立水桥南站 北苑家园茉藜园 正规2居 拎包入住,61,7000,114.7540984
铁建国际城正规三居室出租 家电齐全 拎包住,102,9500,93.1372549
0押金房租月付 真实照片 精品单间 三家合租 手慢无,125,2600,20.8
0押金房租月付 北苑立水桥南 精装装修随时入住,120,2500,20.83333333
来北家园 精装三居室 家具家电齐全 业主直租,165,14000,84.84848485
五号线立水桥南站北苑家园绣菊园精装两居室出租,98,7800,79.59183673
华发颐园三室一厅二卫,138,14000,101.4492754
北卫新园 配置齐全 新出好房 干净温馨,178,13500,75.84269663
北苑清友园精装两居两卫,117,7800,66.66666667
0押金+可月付 立水桥南精装两居 交通便利 看房随时,89,6200,69.66292135
0押金+可月付 立水桥南精装两居 交通便利 看房随时,89,6200,69.66292135
(零押金)房租月付 房子整租 可同事合租 让梦想一起起航,95,6500,68.42105263
(零押金)房租月付南北通透 楼下是地铁 首租精装家电齐全,125,7500,60
首租 0押金房租月付 苑家园望春园正规两居两卫,109,6300,57.79816514
"0押金房租月付 望春园 3室1厅精装主卧,首租 三家合住",20,2300,115
新上 润泽悦溪 南北通透两居 家具家电全齐 拎包入住,90,8500,94.44444444
天润福熙大道精装大三居出租 家电全齐 随时看房,147,13500,91.83673469
福熙大道三居室 家电家具齐全花园洋房,146,16000,109.5890411
"拂林园精装两居室,业主直租,看房方便,地铁就在门口",125,9500,76
润泽悦溪二室一厅一卫,88,9500,107.9545455
北苑+5号线+北苑路北站+拂林园+内置+精装两居+急租,125,8500,68
北苑华贸城两居室干净整洁 看房随时,90,2800,31.11111111
华贸城 精装修一居 采光好 家电齐+5号、13号线+随时看+随时住,67,5700,85.07462687
"佳兴园,精装三居,南北通透",42,4500,107.1428571
立水桥北苑家园望春园上好两居好房源,106,8200,77.35849057
户型方正筑华年精装三居室便宜出租,92,8700,94.56521739
北苑家园绣菊园精装两居两卫出租随时可以看房,123,8000,65.04065041
北苑万科星园 精装三居室配置齐全看房方便,125,13500,108
立水桥北苑家园望春园上好两居好房源,99,7700,77.77777778
"傲城天月园 精装3室2厅2卫 近地铁,拎包入住",152,16000,105.2631579
华贸城 婚房装修开间 头次租 家电齐+5号、13号线+随时看+随时住,55,5700,103.6363636
婚房精装 复式两居 头次租 家电齐+5号、13号线+随时看+随时住,53,6800,128.3018868
新上房源 精装两居室 家具家电齐全 南北通透小区好 可长签可月付,84,6500,77.38095238
华发颐园三居 人车分流 采光好 配套齐全 干净整洁 新 ??,154,12800,83.11688312
筑华年精装两居 小区环境好 可长签 可月付 拎包住,90,7800,86.66666667
立水桥南精装两居室 家具家电齐全 看房有钥匙 出行购物方便,108,7800,72.22222222
立水桥南 北苑 望春园 全新装修配置 单间出租 随时看房!,30,2200,73.33333333
北苑家园精装三居室 家具家电齐全 看房有钥匙 出行购物方便,110,7800,70.90909091
筑华年精装三居室　南北通透大三居　看房有钥匙　看好能谈　 ??,136,12000,88.23529412
北苑5号线精装三居室 小区环境好 南北通透户型好 随时看房,136,11500,84.55882353
清友园精装三居室 家具家电齐全 南北通透 出行购物方便 ??,153,9200,60.13071895
"5号线附近精装一居 温馨舒适 朝向好, 给您家一样的感觉 ??",67,5800,86.56716418
北苑 城锦苑 相寓4.0 随时看房 月付0押金 环境好,30,2380,79.33333333
"世华泊郡全南向两居,精装修,居家全齐,近地铁",86,7500,87.20930233
立水桥北苑家园望春园两居好房源家电齐全,106,8200,77.35849057
北苑润泽悦溪 东西通透 业主 可长签 随时住,90,9500,105.5555556
来广营来北家园 实惠两居室 采光通风特好,85,6500,76.47058824
旁领地 大三居 赠送地下室和小院哦!,170,15600,91.76470588
北苑家园绣菊园南区 物美超市旁合租单间 随时看房,108,2500,23.14814815
北苑家园绣菊园南区 物美旁可朋友合租的两居 随时看房,67,6300,94.02985075
"新上 苑,干净清爽2居!",85,7050,82.94117647
润泽公馆精装大三居 小区环境好 家具家电齐全 看好能谈 方便出行,135,13000,96.2962963
平安嘉苑精装两居室 家具家电齐全 出行购物方便 看好能谈 ??,88,7200,81.81818182
佳兴园三居室 家具家电齐全 看房有钥匙 看好能谈 出现购物方便 ?,136,9000,66.17647059
"5号线附近精装一居 温馨舒适 朝向好, 给您家一样的感觉 ??",67,5800,86.56716418
北五环 高层观景 精装一居室 拎包入住 随时起租,61,7000,114.7540984
主卧出租北苑城铁13号线福熙大道铁建国际城独立卧室急租,30,3200,106.6666667
正规次卧13号线城铁旁中国铁建国际城合租单间出租,15,2300,153.3333333
美立方精装一居室 家具家电齐全 可长签 出行购物方便,65,6300,96.92307692
平安嘉苑精装两居室 家具家电齐全 看房有钥匙 看好能谈,90,7500,83.33333333
望春园精装两居室 家具家电齐全 看房有钥匙 可月付 0押金,90,7999,88.87777778
0押金 可月付 看房有钥匙 人车分流环境好 出行购物方便,20,2600,130
北苑13号城铁旁铁建国际、全新正规单间全套配置出租,10,2200,220
全新单间带阳台、13号城铁北苑铁建国际城正规卧室出租,15,2500,166.6666667
望春园精装两居室 家具家电齐全 看房有钥匙 看好能谈 环境好,126,10500,83.33333333
新上房源 莲葩园精装两居室 家具家电齐全 看房有钥匙 看好能谈 ?,99,6200,62.62626263
新上房源 绣菊园精装两居室 出门就是公交地铁 看好能谈 ??,100,6300,63
茉藜园精装大两居 出行购物方便 中高层采光好 可长签 可月付 ??,120,7000,58.33333333
5号线 立水桥南莲葩园 精装大两居室,116,7500,64.65517241
北苑家园 环科院精装两居 通风采光棒!,105,8000,76.19047619
立水桥南茉藜园主卧独卫 押0付1,112,3500,31.25
北苑 中国铁建广场精装房 带2个,74,8500,114.8648649
"佳兴园,精装三居,南北通透",42,4500,107.1428571
北苑家园茉藜园 3居2卫 南北通透 精装修,120,10000,83.33333333
户型方正筑华年精装三居室便宜出租,92,8700,94.56521739
"傲城天月园 精装3室2厅2卫 近地铁,拎包入住",152,16000,105.2631579
润泽公馆二室二厅一卫,88,9000,102.2727273
茉藜园二室二厅一卫,90,7200,80
北苑媒体村 天溪园别墅空房出租 随时能看,260,28000,107.6923077
天居园一室一厅一卫,74,8500,114.8648649
媒体村 天居精装三居室 9月初可入住 临地铁 新小区,110,8500,77.27272727
北苑精装两居室 看房有钥匙 看好能谈 出行购物方便 看好能谈,86,6800,79.06976744
美立方 精装修 复式出租 家具家电齐全 可以,120,8500,70.83333333
华贸城西区 超赞简单装修2居室 押0付1,128,7550,58.984375
精装大主卧 看房有钥匙 家具家电齐全 出行购物方便 随时看房 ??,135,2600,19.25925926
天怡家园精装两居室 家具家电齐全 看房有钥匙 看好能谈全墙壁纸,60,5300,88.33333333
佳兴园三居室 家具家电齐全 看房有钥匙 看好能谈 出现购物方便 ?,130,8800,67.69230769
北苑城铁13/50押金可月付铁建国际城精装三居 人车分流 采光好 配,135,10300,76.2962963
北苑城铁13/50押金可月付北京华贸城 2室1厅,53,7200,135.8490566
北苑城铁13/50押金可月 世华泊郡精装次卧 相寓装修 13/5,15,2200,146.6666667
北苑城铁13/50押金可月付福熙大道 润泽公馆 婚房两居 人车分流,115,10500,91.30434783
新上+华贸城+交通便利+精装两居+家私家电齐全+拎包入住,53,8300,156.6037736
新上+润泽公馆+环境优美+配套齐全+精装一居+拎包入住,61,7000,114.7540984
新上+中国铁建国际城+环境优美+配套齐全+精装三居+拎包入住,119,12000,100.8403361
立水桥南 旭辉奥都小两居 物美价廉!!,70,5850,83.57142857
新上+润泽公馆+环境优美+配套齐全+精装三居室+拎包入住,147,15000,102.0408163
北苑路北精装两居室 家具家电齐全 可长签 可月付 0押金,103,7800,75.72815534
"平安嘉苑 东南向三居,家具家电齐全,随时可看 居家好房",123,10400,84.55284553
茉藜园精装一居室 家具家电齐全 看房有钥匙 出行购物方便,65,5300,81.53846154
望春园精装一居室 家具家电齐全 看房有钥匙 看好能谈 可月付,76,6100,80.26315789
新上房源 莲葩园精装两居室 家具家电齐全 看房有钥匙 价钱可以谈,99,6500,65.65656566
北苑城铁13/50押金可月付实拍 北京华贸城两居 干净整洁 家电,110,6600,60
北苑城铁13/50押金可月付华贸城精装温馨大卧室 家电齐全拎包入住,23,2100,91.30434783
北苑城铁13/50押金可月付华贸城精装温馨大卧室 家电齐全拎包入住,23,2199,95.60869565
北苑城铁13/50押金可月付城铁 北苑立水桥华贸城一居 婚房 家电家,67,6300,94.02985075
北苑城铁13/50押金可月付北苑世华泊郡 +主卧带阳台+随时入住+靠,25,2500,100
北苑城铁13/50押金可月付北苑 润泽悦溪 温馨南北两居室 品质家居,90,8000,88.88888889
北苑华贸城可6人合租的两居室,106,7100,66.98113208
北苑城铁13/50押金可月付润泽悦溪豪华两居配套全,90,8999,99.98888889
北苑城铁13/50押金可月付华贸城精装一居室家电齐全,60,5499,91.65
北苑城铁13/50押金可月付筑华年精装两居家电家具齐全小区新,100,6800,68
"北苑城铁13/50押金可月付北苑福熙大道,新装修,看房方",167,12000,71.85628743
北苑城铁13/50押金可月付北苑 华贸城 润泽公馆 新上豪装三居 业,156,13500,86.53846154
北苑城铁13/50押金可月付望春园大三居家电齐全环境好,130,10500,80.76923077
"北苑城铁13/50押金可月付北苑福熙大道,新装修,看房方",167,12000,71.85628743
北苑城铁13/50押金可月付润泽悦三居复式家电齐全,89,10500,117.9775281
北苑城铁13/50押金可月付润泽悦溪润泽公馆精装两居室 家具家电齐,88,8000,90.90909091
北苑城铁13/50押金可月付润泽悦溪89平米南向两居室一个月8500婚,89,8399,94.37078652
北苑城铁13/50押金可月付润泽悦溪精装二居 交通便利 可长签 配套,87,8000,91.95402299
北苑城铁13/50押金可月付福熙大道大三居三卫配套全,220,24999,113.6318182
北苑城铁13/50押金可月付润泽悦溪精装两居室,90,8200,91.11111111
北苑城铁13/50押金可月付可大开间,73,6000,82.19178082
北苑城铁13/50押金可月付13北苑站 润泽公馆 南北通透豪装三居 出,164,10500,64.02439024
北苑家园 美立方一居 集中供暖 有钥匙 0押月付,57,5500,96.49122807
"北苑平安嘉苑南向两居出租,随时入住,业主直租,看房方便 ??",80,6800,85
绣菊园南区 出门有公交 铁立水桥南 即租即住 随时看房 ??,83,5800,69.87951807
北苑城铁13/50押金可月付为你而选 (福熙大道)精装2居室,107,9000,84.11214953
北苑城铁13/50押金可月付北苑立水桥茉藜园次卧 13/5 出门公交站,20,2199,109.95
北苑城铁13/50押金可月付13 华贸城 精装复式 家具家电全齐 头次,52,6599,126.9038462
北苑城铁13/50押金可月付北苑 华贸城 两居空房 可 交通便利,53,7599,143.3773585
北苑城铁13/5房能一居二居看房随时,80,6800,85
北苑城铁13/50押金可月付零押金 房租月付 南向次卧 家电家具齐全,15,2000,133.3333333
清友园 出租 大阳台单间 家具齐全 可随时拎包入住,136,2050,15.07352941
立水桥南 美立方正规一居室 干净整洁 舒适,64,4900,76.5625
北苑望春园 业主出租大两居 豪华装修等你来入住,115,7500,65.2173913
北苑城铁13/50押金可月付,90,8199,91.1
零押金可月付精装修朝南一居室奥森北门全新家具家电拎包住,70,7400,105.7142857
立水桥南精装一居室 家具家电齐全 看房有钥匙 可长签 可月付,67,6500,97.01492537
0押金 林奥嘉园精装一居室 家具家电齐全 看房有钥匙,75,7000,93.33333333
立水桥南精装两居室 家具家电齐全 看房有钥匙 出行方便,70,6200,88.57142857
来北家园 合租 大次卧 面积25平 2700元,25,2700,108
来北家园 什么房什么价 好房又低价 辛苦找房不就是为它吗,18,2750,152.7777778
12室 只要2700元,16,2700,168.75
北苑来北家园一居室 看房随时有钥匙 蕴实园 恒大名都 青年城,60,5300,88.33333333
来北家园 恒大名都 相寓精装1居室 集中供暖 、,60,5200,86.66666667
来北家园 合租 大次卧 面积25平 2700元,25,2700,108
来北家园 什么房什么价 好房又低价 辛苦找房不就是为它吗,18,2750,152.7777778
12室 只要2700元,16,2700,168.75
北苑来北家园一居室 看房随时有钥匙 蕴实园 恒大名都 青年城,60,5300,88.33333333
来北家园 恒大名都 相寓精装1居室 集中供暖 、,60,5200,86.66666667
"(零押金,可月付)房热潮 北苑来北家园精装一居+5/13号",60,4600,76.66666667
北苑 来北家园 精装南向两居 随时看房,80,6400,80
来北家园1室朝南 这么高的性价比还需要等待吗,60,5300,88.33333333
北苑家园来北家园正规两居室 随时看房采光好无遮挡随时住,86,6200,72.09302326
来北家园 正规一居 业主直租 看房随时,55,5300,96.36363636
"(零押金,可月付)房热潮 北苑来北家园精装一居+5/13号",60,4600,76.66666667
北苑 来北家园 精装南向两居 随时看房,80,6400,80
来北家园1室朝南 这么高的性价比还需要等待吗,60,5300,88.33333333
北苑家园来北家园正规两居室 随时看房采光好无遮挡随时住,86,6200,72.09302326
来北家园 正规一居 业主直租 看房随时,55,5300,96.36363636
北苑城铁13/50押金可月付北苑家园清友园 精装大优化间出租,25,2400,96
北苑城铁13/50押金可月付零押金月付 北苑城铁 世华泊郡 精装次卧,20,1800,90
"北苑城铁13/5豪华大开间,一居室家电齐全",57,5500,96.49122807
北苑城铁13/50押金可月付城铁北苑站 北京华贸城精装一居 楼下即,60,6500,108.3333333
北苑城铁13/50押金可月付月付好房 清友园新上分租单间 精装修拎,25,2050,82
"温暖又温心,来北家园精装修1室真的给你不一样的感受",55,4700,85.45454545
铁建广场 +居家 开间 随时看房 靠谱在租!!,57,5500,96.49122807
北苑家园清友园 3室1厅,12,3050,254.1666667
北苑家园紫绶园 2室1厅,90,6500,72.22222222
"北苑 天怡家园三居室 诚信房源,价格合理,信息图片真实!",106,8650,81.60377358
来广营来北家园 舒适大一居,60,4500,75
北苑路北 主卧独卫、次卧 月付 单间,76,3260,42.89473684
单间主卧北苑家园茉藜园可以看一看哦!,120,1850,15.41666667
5/13号立水桥站 北京北,130,8000,61.53846154
合租押0付1 北苑茉藜园 舒适次卧、主卧各种单间皆有 一个,116,2100,18.10344828
北苑家园清友园 3室1厅,12,3050,254.1666667
媒体村天居园2室 居家适宜 宽敞明亮,139,8800,63.30935252
平安嘉苑 2室2厅,84,7000,83.33333333
"今推荐,山水蓝维主卧明卫、主卧、大次卧出租",124,2850,22.98387097
13号线北苑、合租正规卧室、铁建国际城初次出租单间,15,2000,133.3333333
平安嘉苑 2室2厅,84,7000,83.33333333
北苑天怡家园,109,9600,88.0733945
北苑天怡家园 南向 主卧带独立卫生间 实体图片 干净整洁 租户少,35,2900,82.85714286
"惊爆!媒体村天居园 豪装 2室,只需8800元,租中",139,8800,63.30935252
北苑天怡家园 精装三居 可同事合住 干净整洁 交通便利,109,9600,88.0733945
"华贸城精装一居室,拎包入住。随时看房",57,7200,126.3157895
北苑 奥森公园 万科星园 东南向 高层两居室 拎包入住,97,9350,96.39175258
北苑 奥森公园 万科星园 精装大三居 拎包入住,138,13000,94.20289855
北苑 奥林匹克公园 万科星园 南向三居室 家具家电齐全 拎包入住,125,12000,96
华贸城7号院 2室好房出租 舒适安静 拎包即住,95,7750,81.57894737
新出华贸城7号院 2室好房出租 舒适安静 拎包即住,95,7750,81.57894737
山水 你期待已久的家,95,9300,97.89473684
平安嘉苑精装一居室 家具家电齐全 南向采光好 看好拎包住 ??,67,5800,86.56716418
茉藜园精装三居室 看房有钥匙 看好能谈 南北通透采光好 ??,128,8000,62.5
筑华年精装两居室 小区环境好 人车分流 南向采光好 看好价能谈 ?,86,8000,93.02325581
望春园 1居室 家具家电齐全 照片为实景拍摄 安静 ??,65,5600,86.15384615
北苑城铁13/50押金可月付0押金月付 清友园精装次卧 干净整洁 出,15,1900,126.6666667
北苑城铁13/50押金可月付北苑13铁润泽悦溪 天润福熙旁,25,3200,128
北苑城铁13/50押金可月付北苑家园望春园精装三居室 小区环境好,110,8500,77.27272727
"北苑城铁13/50押金可月付润泽悦溪新出2室户,干净清爽家电全配,",96,7300,76.04166667
北苑城铁13/50押金可月付国际城大三居好房铁近采光好,128,12500,97.65625
北苑 望春园精装1居室 室内干净整洁 随时入住 0押金月付,60,5800,96.66666667
立水北苑家园 茉藜园 精装南向两居两卫,130,9800,75.38461538
北苑家园绣菊园南区 0押月付 可同事合租的三居室,111,7500,67.56756757
立水桥南口 美立方手两居室 手慢无,60,5999,99.98333333
美立方 干净整洁可4人合租的两居,61,5850,95.90163934
"世茂奥临花园,全南二居室,家具家电齐全,高楼层,两室两厅两卫",128,14500,113.28125
好房 卷土重来 青年城精装三居带地下 可居家可,245,10000,40.81632653
房源 顶层复式 青年城精装三居 顶层复式 出租,200,13000,65
南北通透 出租 北京青年城精装两居 超低价位,110,7500,68.18181818
三居 出租 北苑 青年城精装南北三居 超低价位,125,7800,62.4
南北通透 出租 北京青年城精装两居 超低价位,110,7500,68.18181818
青年城 精装 主卧2700 次卧2400 交通方便生活便利,123,2600,21.13821138
北京青年城主卧 只要看好就能谈价 月付0押金,145,2600,17.93103448
南北通透 出租北京青年城精装两居 高品质,110,7500,68.18181818
北苑北京青年城 精装开间。西边物美 交通便利 方便看 有钥匙,40,3900,97.5
北苑 奥森公园 万科星园 南北大三居 出租 家具家电齐全,150,16000,106.6666667
华贸城豪装两居出租,67,9500,141.7910448
北苑 奥森公园 万科星园 南北大三居 精致装修 看房方便,138,13500,97.82608696
直租 北苑万科星园大三居 南北通透随时可看,138,13000,94.20289855
北苑家园 茉藜园2居2卫 精装修 交通便捷,108,7500,69.44444444
新出北苑 天润福熙大道 样板间装修 南北四居 钥匙房 拎包住,199,23000,115.5778894
"温暖又温心,来北家园精装修1室真的给你不一样的感受",55,4700,85.45454545
"北苑 来北家园一居,地理位置优越,精装业主直租,居家好房",56,5300,94.64285714
"(零押金,可月付)房热潮 北苑来北家园精装一居+5/13号",65,5000,76.92307692
上元君庭 2室 朝南 84.34平 8500元,84,8500,101.1904762
北苑家园茉藜园 东南两居 温泉地暖,102,7700,75.49019608
主卧独卫 北苑 望春园 带落地阳台 家电齐全采光好 拎包住,30,2700,90
0押金可月付 全新家具家电 主卧朝南 新出初次出租 随时看,168,2230,13.27380952
"直租 北苑万科星园一居,刚出来的,晚来就没了",65,7000,107.6923077
来广营 北苑路北 北京青年城精装三改四 毕业热租 可同学合住,132,9800,74.24242424
精装主卧 北苑家园 茉藜园精装修 拎包入住 有各种单间 随时,35,3050,87.14285714
业主直租小区环境优美周边配套设施完善,68,6000,88.23529412
次方 2室1厅,65,6500,100
平安嘉苑精装三居室 家具家电齐全 看房有钥匙 看好能谈,138,9800,71.01449275
天翠园精装两居室 家具家电齐全 看房有钥匙 出行购物方便,123,10300,83.7398374
天溪园 精装2居2卫 北苑北城铁 精品婚房 随时签约 随时起租,130,11500,88.46153846
天怡家园精装两居室 出门有物美 购物出行方便 看房有钥匙,100,7200,72
次方 3室1厅,69,6600,95.65217391
北苑家园清友园 精装次卧室三家两卫 每间房子住一人 随时能看,25,2200,88
山水蓝维豪装三居室 小区 有钥匙 随时看房,145,14500,100
山水蓝维新上豪装三居室 看房方便 业主长签,145,14500,100
山水蓝维新上复试三层大房子 随时看房,206,26666,129.4466019
山水蓝维新上豪装三居室 业主诚租 有钥匙 随时看房,145,14500,100
山水蓝维新上豪装两居室 业主诚租 有钥匙看房方便,98,8800,89.79591837
山水蓝维新上南北两居室 有钥匙 随时看房 业主诚租,98,8200,83.67346939
媒体村天畅园新上房 西南朝向 有钥匙 随时看房 欲租从速,180,19000,105.5555556
媒体村天畅园新上把边户型大三居 散光相当好 有钥匙 随时看房,180,19000,105.5555556
媒体村新上房 全明格局 地理优越至极,163,18000,110.4294479
媒体村天畅园新上把边房 有钥匙 随时看房 气氛浓郁,163,18000,110.4294479
媒体村天畅园新上大三居 户型 大三居 只缺的你,183,18000,98.36065574
媒体村天畅园新上大三居 业主好说话 价钱可以谈 使劲谈,183,18000,98.36065574
天畅园新上房 有钥匙 随时看房 空房 空调,133,12000,90.22556391
媒体村天畅园全西三居 空房可 有钥匙 随时看房 欲租从速,133,12000,90.22556391
媒体村天畅园新上房 有钥匙 随时看房 业主好说话 价钱可谈,186,18000,96.77419355
媒体村天畅园新上空房大三居 西北朝向 有钥匙 随时看房,186,18000,96.77419355
媒体村天畅园新上353平大房子 会客室 会议室 都有,353,41000,116.1473088
媒体村新上房 会客厅 会议室 工作室 全有 有班车 随时看房,460,80000,173.9130435
媒体村天畅园 新上大房子 白领 国企单位 集团手选之地,460,80000,173.9130435
奥森旁天月园底商出租 地下一层地上两层 有钥匙 随时看房,500,105000,210
天润福熙大道新上三居室 全新配置 头回出租 有钥匙 随时看房,166,20000,120.4819277
媒体村天月园新上豪装三居室 南北通透 有钥匙 随时看房,137,13000,94.89051095
媒体村天月园新上南北三居室 有钥匙 看房方便 临奥森公园,137,13000,94.89051095
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",50,5000,100
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",56,5200,92.85714286
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7000,77.77777778
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",100,7500,75
林奥嘉园新上豪装三居室 南北通透 奥林匹克公园 全明格局,142,12500,88.02816901
林奥嘉园新上南北三居室 奥森公园 全明格局 业主头回出租,142,12500,88.02816901
林奥嘉园新上南北三居室 奥林匹克公园 全明格局 业主头回出,142,12500,88.02816901
林奥嘉园新上南北大三居 小区环境好 奥林匹克花园,142,12500,88.02816901
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",50,4900,98
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7300,81.11111111
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",48,5200,108.3333333
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",90,7500,83.33333333
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",49,5100,104.0816327
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7400,82.22222222
润泽公馆新上豪装南北三居室 商圈 小区 只缺的你,144,13000,90.27777778
润泽公馆新上南北三居室 业主只租爱护家的一家人 不可合租,144,13000,90.27777778
润泽公馆南北三居 别墅区中的高层 做人就得高人一等 不只十几米,144,13000,90.27777778
润泽公馆新上高层南北三居室 别墅区中的高层 做人就得高人一头,144,13000,90.27777778
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",53,5200,98.11320755
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7500,83.33333333
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",56,5200,92.85714286
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7500,83.33333333
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",47,5000,106.3829787
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",60,5300,88.33333333
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7200,80
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7500,83.33333333
旭辉26街区两室好房出租 承接房屋代理托管 刚收房!,38,2800,73.68421053
"旭辉26街区,不临街,安静舒适大一居室!配现代浅色家具",38,2600,68.42105263
"旭辉26街区,不临街,安静舒适大一居室!配现代浅色家具",38,2600,68.42105263
旭辉26街区两室好房出租 承接房屋代理托管 刚收房!,38,2800,73.68421053
"旭辉26街区,南法信站南行200米路东,可以配齐家具家电。",28,2200,78.57142857
"旭辉26街区,不临街,安静舒适大一居室!配现代浅色家具",38,2600,68.42105263
旭辉26街区两室好房出租 承接房屋代理托管 刚收房!,38,2800,73.68421053
"旭辉26街区,南法信站南行200米路东,可以配齐家具家电。",28,2200,78.57142857
"旭辉26街区,不临街,安静舒适大一居室!配现代浅色家具",38,2600,68.42105263
"旭辉26街区,南法信站南行200米路东,可以配齐家具家电。",28,2200,78.57142857
"旭辉26街区,不临街,安静舒适大一居室!配现代浅色家具",38,2600,68.42105263
旭辉26街区两室好房出租 承接房屋代理托管 刚收房!,38,2800,73.68421053
"旭辉26街区,南法信站南行200米路东,可以配齐家具家电。",28,2200,78.57142857
"旭辉26街区,南向300米就到,可步行,根据租户需求配家具家电。",28,2350,83.92857143
"旭辉26街区一居室,两居室出租!承接房屋代理托管 刚收房!",38,2800,73.68421053
旭辉26街区两室好房出租 承接房屋代理托管 刚收房!,38,2800,73.68421053
旭辉26街区两室好房出租 承接房屋代理托管 刚收房!,38,2800,73.68421053
旭辉26街区两室好房出租 承接房屋代理托管 刚收房!,38,2800,73.68421053
北苑家园绣菊园小区出租正规两居室看房随时,98,7000,71.42857143
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",56,5000,89.28571429
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7500,83.33333333
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",48,5000,104.1666667
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7500,83.33333333
世茂奥林+南向2居室+北苑+安立路+清林路1号+8号线+奥森公园,128,14500,113.28125
旭辉26街区两室好房出租 承接房屋代理托管 刚收房!,38,4200,110.5263158
旭辉26街区两室好房出租 承接房屋代理托管 刚收房!,38,4200,110.5263158
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",57,5000,87.71929825
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7500,83.33333333
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",50,5000,100
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7500,83.33333333
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",56,5000,89.28571429
"物业直租,旭辉奥都,精装两居,家电齐全,随时入住",90,7500,83.33333333
丙丙 天居园媒体村 空置 有钥匙 价位可谈 临地铁奥森,135,8200,60.74074074
丙丙 媒体村 天畅园 房 环境位置 氛围好,104,8000,76.92307692
丙丙 5号线 媒体村傲城融富 精装大开间 室内干净,76,7600,100
丙丙 媒体村 奥森 天溪园中叠别墅 带阳光 车位 有钥匙,180,22000,122.2222222
丙丙 天居园 无忧无虑的社区 环境优雅 干净整洁!,105,8800,83.80952381
丙丙 万科星园 交通便利 家具家电齐全 采光好 奥森公园,91,8800,96.7032967
丙丙 北苑 上元君庭 精装大两居业主诚意出租 照片是我拍的,103,8000,77.66990291
丙丙 媒体村 美立方 精装修 有钥匙 价位可谈 临地铁奥森,55,4800,87.27272727
丙丙 媒体村 傲城融富 高层观景 房管 看房随时,163,16000,98.1595092
丙丙 万科星园旁上元君庭 有钥匙 随时看房 拎包入住,56,4500,80.35714286
丙丙航空地铁站拂林园126平西向精装两居8200元月家具齐全,126,8200,65.07936508
"美立方 复式 媒体村,大空房,可,看房可以联系我",110,7500,68.18181818
天畅园190平西南向70平厅送观景阳台1.66万签两年实景图,190,15000,78.94736842
媒体村 天居园 2居室 精装修 家具家电齐全整租,69,5800,84.05797101
美立方 精装上一居室 家电齐全 交通便利 有钥匙,110,6200,56.36363636
北苑 天畅园 天居园 北向开间 有车位业主 出租,55,5000,90.90909091
(真实)南向大两居仅租10300价格能聊 配置齐全整租,138,10300,74.63768116
丙丙 媒体村 天畅园 带车位 空房 楼层好 好房 不临街,189,16000,84.65608466
丙丙 傲城房 采光好 空气流通好 真实图片 干净,235,26500,112.7659574
"丙丙媒体村天畅园精装如此正规的2室,你还在等什么整租",103,8000,77.66990291
丙丙 美立方 豪装一居 婚房出租 看房方便,57,4800,84.21052632
针房源世茂奥林花园新出三居 正南正北 有钥匙 随时看,198,22000,111.1111111
"世茂奥林花园,万达大湖,两室两厅,观景,舒适,温馨,家的感觉",118,11500,97.45762712
"世茂奥林花园 豪装三居 小区化境优美 安静幽雅 有钥匙,随时",198,21000,106.0606061
针房源世茂奥林花园新出三居 正南正北 有钥匙 随时看,198,22000,111.1111111
世茂奥林花园豪装三居室带车位小区环境无可媲美随时可看,183,16000,87.43169399
世茂奥林花园 经典两居户型 小区环境美 奥森 有车位哦,128,13000,101.5625
"物业直租,旭辉奥都,精装一居,家电齐全,随时入住",56,5000,89.28571429
