房源名称,面积,租金,单平米租金
免押金月付 天通苑西一区精装修合租房 看房随时 好彩光南北通,20,2000,100
"天通苑太平家园精装两居室,可做三居临地铁,拎包入住",92,6300,68.47826087
0押金可月付朝南主卧带洗手间 面积大 干净整洁 有钥匙,30,3100,103.3333333
(0押金 可月付)天通苑西一区精装主卧独卫 拎包入住 随时看,34,2950,86.76470588
(0押金 可月付)天通苑西三区 步行到地铁 拎包入住,110,5800,52.72727273
0押金可月付天通苑西三区朝南精装大次卧,40,2700,67.5
0押金可月付天通苑西三区精装大次卧,144,2100,14.58333333
0押金可月付天通苑西三区精装两居室,125,6000,48
天房天下推荐:通苑北二区带电梯两居室 精装修 诚心出租,119,5600,47.05882353
房天下推荐:天通苑东二区精装大三居室 南北通透 家具家电齐全,128,7500,58.59375
押金可月付 精装两居室,140,10000,71.42857143
"(0押金,可月付)天通苑北二区精装大2居南北通透拎包入住",110,6500,59.09090909
"地铁,南北通透大三居",175,8000,45.71428571
押金可月付 房子干净,70,6500,92.85714286
(0押金 可月付)天通苑西一区精装主卧独卫 拎包入住 随时看,34,2950,86.76470588
有钥匙: 东一区八大金刚正对大花园只租给的 观景房带电梯,198,8500,42.92929293
"好房出现:中苑电梯精装大3居,可长租,包物业供暖!家具全齐",152,8500,55.92105263
"东区就这一套一层带花园的三居,130平7500苑手慢无!",130,7500,57.69230769
天通苑东二区正规大两居112平 仅5600元 快有慢无,112,5600,50
0押金可月付天通苑西三区精装卧室出租,30,3490,116.3333333
0押金可月付天通苑西二区正规朝南卧室,30,3490,116.3333333
0押金可月付天通苑精装的主卧出租!价格能谈!,30,3590,119.6666667
0押金可月付天通苑精装大主卧出租!价格能谈!适合小情侣,30,3600,120
"(0押金 可月付)豪装大两居,家具家电齐全,随时看",98,6000,61.2244898
"0押金,可月付太平家园 近天通苑南站 正规两居 可合租",92,6000,65.2173913
0押金可月付 随时看房两居室,113,5800,51.32743363
"0押金 可月付 ,出租随时能看,有钥匙",106,6000,56.60377358
0押金可月付 正规两居室出租 业主直租 随时看房,90,5800,64.44444444
0押金 可月付 两居室出租有钥匙,100,7000,70
"(0押金可月付)中苑电梯大两居,100平,南北向!",100,6500,65
天通苑本四区业主次出租精装两居室,104,5700,54.80769231
"南北通透精装两居室,随时看,",90,5500,61.11111111
(押金可月付)天通苑租房+干净整洁+,135,8000,59.25925926
"0押金可月付,精装修+南北通透+格局方正",126,8500,67.46031746
0押金可月付 可以长签精装2居室低楼层 业主直租看房方便,90,6000,66.66666667
(押金可月付)天通苑租房++5号线,151,7500,49.66887417
两居双卫精装修随时入住,128,7000,54.6875
"(0押金可月付)天通苑,北二区,精装2居室,采光好,拎包住",126,6600,52.38095238
0押金可月付天通苑北一区 两居出租,88,6200,70.45454545
0押金 可月付 精装二居室,109,6500,59.63302752
0押金 可月付双卫两居 5号线 随时看房,123,7800,63.41463415
"0押金可月付,南北两居室,环境好,家具家电齐,可同事朋友合租",85,5550,65.29411765
精装大两居 一家人 采光好,106,6000,56.60377358
(押金可月付)天通苑租房+干净整洁+,110,5800,52.72727273
(0押金 可月付)出租天通苑北三区精装大两居,98,5500,56.12244898
"0押金,可月付天通苑精装大三居,温馨舒适,价格美丽",131,7300,55.72519084
(0押金 可月付)优惠 毕业生租房八折,88,8300,94.31818182
0押金可月付天通苑西三区精装大三居,167,10000,59.88023952
(0押金 可月付)特惠!大学生租房八折 超实惠,160,9000,56.25
(0押金 可月付)西三大两居 随时看房,97,7000,72.16494845
0押金月付 北一区精装两居随时入住,100,6500,65
(0押金 可月付)天通苑西三区 精装大两居 业主直租,133,7200,54.13533835
0押金 可月付东区板楼三居 南北向 东西齐全随时入住,178,9000,50.56179775
(0押金 可月付)东区两居室 南北向 精装修 随时可看,128,5800,45.3125
0押金可月付!厅南温馨双卫大三居+一家人朋友合租+舒适,136,6800,50
"房天下推荐:豪装2室1厅2卫2阳台真漂亮,错层设计真时尚",121,6800,56.19834711
房天下推荐:天通苑东三区 两居室,98,5500,56.12244898
天通苑西三区一室一厅一卫,35,2000,57.14285714
天通苑西三区二室一厅一卫,97,7000,72.16494845
天通苑西三区二室一厅一卫,90,5800,64.44444444
天通苑西三区四室一厅二卫,178,2200,12.35955056
天通苑西三区二室一厅一卫,90,5800,64.44444444
天通苑西三区四室一厅二卫,178,2200,12.35955056
天通苑西三区三室一厅一卫,180,9000,50
天通苑西三区二室一厅一卫,94,6500,69.14893617
0押金可月付天通苑西三区精装大次卧,144,2100,14.58333333
天通苑西三区二室一厅一卫,90,6500,72.22222222
天通苑西三区三室二厅二卫,196,2890,14.74489796
天通苑西二区二室一厅一卫,82,5700,69.51219512
天通苑北一区二室一厅一卫,99,6500,65.65656566
0押金可月付天通苑西三区 业主初次出租 精装修正规,86,6800,79.06976744
0押金可月付天通苑西三区 地铁5号线,134,2100,15.67164179
太平家园小区三室一厅一卫,92,6800,73.91304348
太平家园小区 南北通透 双卧朝南带阳台 地铁,106,5500,51.88679245
0押金可月付毕业季天通苑精装2居出租,98,6000,61.2244898
"(0押金可月付)中苑精装大三居,可长租,包物业供暖!",152,9000,59.21052632
"押0付1精装三居,出行方便,南北通透,采光好",135,8500,62.96296296
(0押金 可月付)天通苑北二区 精装双卫三居 初次出租,148,7500,50.67567568
"(0押金可月付)中苑精装修大三居,150平,长租,包物业供暖",146,8000,54.79452055
"(0押金,可月付)天通苑中苑 双卫大3居 配套齐全",130,9000,69.23076923
0押金 可月付 天通苑中苑 精装三居室 南北通透,140,8200,58.57142857
0押金可月付 天通中苑精装修两居 家电齐全+5号线地铁!,106,5700,53.77358491
天通苑北一区 精装二居室 南北通透 看房随时,100,6500,65
房天下推荐:天通苑北三区精装修两居室,112,5500,49.10714286
房天下推荐:天通苑正规一居室 家具家电齐全,63,3900,61.9047619
"房天下推荐:观景房,落地大飘窗,采光视野一流",201,8500,42.28855721
"房天下推荐:112㎡2室2厅2卫2阳台精装地铁,多条公交经过",112,6000,53.57142857
房天下推荐: 适合的好地方正对人流量大的天通苑大公园带电,198,8000,40.4040404
房天下推荐:2室1厅1卫1阳台采光好交通便利配套完善,96,4500,46.875
房天下推荐天通苑东一区3800元/年60㎡1室1厅1卫1阳台普通南业主,60,3800,63.33333333
天通苑北三区南北通透三居室 家具家电齐全 随时签合同,129,7100,55.03875969
精装修家具家电齐全 南北向的大两居,112,5800,51.78571429
"户型通透,家具家电,品质两居,,诚心出租",133,5800,43.60902256
"中苑电梯大三居,楼,采光好",152,7600,50
"婚房装修,房子棒棒棒,看房有钥匙,随时可看。",113,6800,60.17699115
天通苑北一区一层精装两居室 随时入住,119,5900,49.57983193
太平家园小区三室一厅一卫,92,6500,70.65217391
"(0押金可月付)中苑精装大三居,155平,长租,包物业供暖!",155,8500,54.83870968
天通苑西一区二室一厅一卫,100,7000,70
天通苑东二区 3室1厅2卫 配套齐全 精装修 南北通透 有阳台,151,7350,48.67549669
房天下推荐:天通苑北一区一层精装两居室 随时入住,231,7200,31.16883117
"房天下推荐:双通透大两居,看房方便,家具家电齐全,棒棒棒",110,5500,50
房天下推荐:北二区 电梯板楼两居室 双卧朝南 精装修采光好,107,5600,52.3364486
0押金可月付贼的大次卧!看房随时!出行方便!,30,2100,70
0押金可月付 东一区双卫三居室 家具齐全 业主直租 拎包既入,129,8000,62.01550388
0押金可月付 豪华装修 低调奢 初次出租 一家人客户,140,8000,57.14285714
"天通苑东三区150平米双卫大3居,,照片,房东直租",150,7800,52
0押金 可月付 边精装修南北大两家好房 莫犹豫,100,7000,70
"0押金可月付 东一区业主直租南北向2居,包物业供暖,随时看",105,5800,55.23809524
边精装三居室!适合一家人!朋友合住,145,8900,61.37931034
0押金 可月付旁的主卧独卫+特价+看房随时拎包住,33,2560,77.57575758
0押金 可月付 品质放心租房 天通苑北二区精装2居 随时住,100,6800,68
"0押金,可月付,业主直租,实拍照片包物业供暖,精装3居随时看",130,7400,56.92307692
"0押金,可月付立水桥两居室,家电齐全,拎包入住",80,6000,75
复式两居室!两室一厅一卫80平 3900!,80,3900,48.75
"0押金,可月付,中苑明亮大次卧,有空调可长期,包物业供暖",20,2300,115
押金 可月付 东三朝南大次 房间楼层适中 采光好 无遮挡,20,2000,100
"0押金,可月付,天通苑东一区3居出租,可合租,无杂费,有空调",130,7800,60
"0押金,可月付!东一区采光充足次卧室出租,有空调,无杂费",18,2200,122.2222222
"天通苑精装三居室,初次出租,近,豪华装修",140,8000,57.14285714
0押金可月付旁的大次卧!北一区!看房电联!爱你么么哒,25,2100,84
天通苑北三区精装修2室 拿包入住随时可搬 业主城心出租直签,96,5600,58.33333333
天通中苑+精装3居双卫+可合租+边,162,9000,55.55555556
0押金可月付太平家园两居室出租 干净环境好随时看房,100,6500,65
"0押金可月付5,精装修,2居室,欧式简约风格",90,5800,64.44444444
0押金 可月付 边精装修南北大两家好房 莫犹豫,100,7000,70
(0押金可月付)边精装三居室!可以朋友合住!随时看房子,156,8900,57.05128205
边精装两居室!随时看房!适合一家人,98,6800,69.3877551
"0押金,可月付!东一区采光充足次卧室出租,有空调,无杂费",18,2200,122.2222222
"0押金,可月付!南北通透精装2居出租,无,有空调,可合租",98,5800,59.18367347
"0押金,可月付!南北通透精装3居出租,所有家具家电齐,可合租",130,7800,60
"天通苑精装三居室,初次出租,近,豪华装修",140,8000,57.14285714
0押金可月付 天通苑西一区 欧式两居 家具齐全 随时入住,103,6300,61.16504854
"(押0付1)温馨精装大卧室,舒适甜美,从未出租过,金相寓",22,2200,100
"0押金,可月付!东一区业主直租2居室,业主交物业供暖,随时看",100,6000,60
零押金 月付 立水桥 天通苑 南北通透 干净敞亮,135,8000,59.25925926
"0押金可月付 东一区业主直租南北向2居,包物业供暖,随时看",105,5800,55.23809524
边精装三居室!适合一家人!朋友合住,145,8900,61.37931034
0押金 可月付旁的主卧独卫+特价+看房随时拎包住,33,2560,77.57575758
复式两居室!两室一厅一卫80平 3900!,80,3900,48.75
0押金可月付复式五居室 可以简单 可合租 带露台,246,9680,39.3495935
0押金可月付 豪华装修 低调奢 初次出租 一家人客户,140,8000,57.14285714
0押金 西三区边 初次出租精装 大两居125平米 随时看,125,7100,56.8
"0押金,可月付,中苑明亮大次卧,有空调可长期,包物业供暖",20,2300,115
押金 可月付 东三朝南大次 房间楼层适中 采光好 无遮挡,20,2000,100
"0押金,可月付,天通苑东一区3居出租,可合租,无杂费,有空调",130,7800,60
0押金月付 天通苑北三区 双卫大两居 看房我有钥匙 楼层低,113,6300,55.75221239
"(0押金可月付)天通苑精装次卧室,不同风格装修,温馨舒适",18,2200,122.2222222
"(0押金,可月付)北二区的朝南大卧室,采光好,温馨舒适",30,2500,83.33333333
"(0押金,可月付)天通苑北一区精装两居,有钥匙,随时看房",115,6500,56.52173913
0押金可月付员工宿舍!同事朋友合租!5号旁!看房随时,150,10000,66.66666667
"0押金,可月付,东一区精装3居室,南北采光好,可合租 随时看",130,7500,57.69230769
0押金 可月付 品质放心租房 天通苑北二区精装2居 随时住,100,6800,68
"0押金,可月付,业主直租,实拍照片包物业供暖,精装3居随时看",130,7400,56.92307692
"0押金,可月付立水桥两居室,家电齐全,拎包入住",80,6000,75
0押金 可月付天 通苑西二区 全新配置俩居室 无任何杂费,80,6600,82.5
房天下推荐:东二区精装大两居 看房方便 干净整洁 随时入住,112,5500,49.10714286
0押金 可月付正规朝南大次卧++适合朋友合住,25,2690,107.6
2600元天通苑东三区1室一厅,70,2600,37.14285714
0押金 可月付天通苑北一区 朝南次卧 女孩优先随时看房,20,2600,130
天通苑西三区 主卧独卫 3400元,36,3400,94.44444444
"(0押金,可月付)天通苑精装主卧独卫出租!超温馨莫错过",26,2500,96.15384615
"0押金可月付+5号线,精装修,主卧室带独卫,三家合住。",30,2700,90
"0押金可月付+精装修,复式一居室,带露台,看房方便",80,3900,48.75
"天通苑东二区好房,前来速看!错过是遗憾!莫失良机啊!",20,2680,134
天通苑东二区 3室 南北通透 阳台次卧2488元,130,2488,19.13846154
房天下推荐:天通苑东一区精装三居 南北通透 采光好 看房方便,141,8500,60.28368794
天通苑中苑三室一厅一卫,125,3000,24
天通苑中苑三室一厅一卫,196,1500,7.653061224
天通苑西一区 正规大次卧 可月付 零押金 五号线天通苑南站 精装,17,2200,129.4117647
天通苑西一区 五号线天通苑南站 正规朝南大主卧 精装 可月付,20,2500,125
真真+实实+大两居出租+照片视频带您看全貌!,106,5800,54.71698113
"天通苑东三区,楼层,精装2居,随时看房",120,6500,54.16666667
天通苑西二区 温馨装修 全新壁纸 新上合租朝南主卧次卧,25,2000,80
天通苑西三区 精装主卧独卫 住家少 家电齐全 随时看房随时住,26,3450,132.6923077
"0押金可月付,天通苑中苑精装主卧室,采光好拎包入住",30,2850,95
天通苑东一区 单间好房 面积 随时看,30,2600,86.66666667
旁的两居室!下楼!看房随时!欢迎骚扰,110,6300,57.27272727
天通苑西三区 正规大两居 装修好 随时看,100,7190,71.9
天通苑本二区 精装两居室 整洁干净 随时看,98,6500,66.32653061
天通苑东三区 正规复式一居室 带露台 随时,70,4200,60
0随时能看天 通苑西二区 全新配置俩居室 无任何杂费,80,6600,82.5
"(0押金月付)天通苑边南北通透两居,可朋友可租随时可看",90,5880,65.33333333
天通苑本四区业主直租两居!板楼二层!南北通透!随时看,120,6500,54.16666667
0随时能看 天通苑西二区 朝南带飘窗明卫大主卧 适合情侣,33,3590,108.7878788
0随时能看 天通苑西三区 精装全南两居室 适合一家人,110,7290,66.27272727
0随时能看 天通苑西二区 朝南带阳台大次卧 适合小年轻住,18,2790,155
0随时能看 天通苑西三区 全南两居室 哦,130,7090,54.53846154
东一精装大三居 南北通透 小区环境好 生活便利 住着舒服,160,7100,44.375
随时能看双卫两居室 屋内家电齐全 快来围观 精装修,110,6500,59.09090909
5号线边精装次卧+合住租户少+家具全齐+安静!,18,1900,105.5555556
"室内配套是全新的家具和家电,干净整洁宽敞明亮,有钥匙随时看房",17,2100,123.5294118
"五,快三,公交总站 交通购方便,先到先得",97,5500,56.70103093
随时能看南北精装大三居 面积 装修超好,150,13000,86.66666667
随时能看天通苑南站 精装4.0卧室 家具齐全 干净,20,2390,119.5
随时能看朝南卧室带花园 一层干净+精装入住,40,2800,70
0随时能看 天通苑西二区 精装修双卫大两居 适合一家人住,135,7760,57.48148148
天通苑北一区 精装大两居 装修好 随时看,101,7555,74.8019802
天通苑东二区+南北通透大两居+看图价格便宜,136,8000,58.82352941
天通苑本四区 正规两居 整洁干净 随时看,90,6180,68.66666667
天通苑本二区 精装两居室 整洁干净 随时看,98,6500,66.32653061
天通苑东三区 精装次卧 干净整洁 随时看,20,2050,102.5
天通苑东一区 精装两居室 图片 随时看,100,6200,62
天通苑东三区 精装分组好房 图片随时看,20,2150,107.5
天通苑东二区 精装四居室 合租好房 随时看,124,7800,62.90322581
天通苑东三区 精装次卧 干净整洁 随时看,20,2050,102.5
天通苑东一区 单间好房 面积 随时看,30,2600,86.66666667
天通苑北一区 精装大两居 装修好 随时看,101,7555,74.8019802
北一区 200平大三居 能合租 也可整租 随时能看,196,8000,40.81632653
随时能看双卫两居室 屋内家电齐全 快来围观 精装修,110,6500,59.09090909
押金可月付精装复式两居室 在租 随时看房,80,3800,47.5
随时能看双卫两居室 屋内家电齐全 快来围观 精装修,110,6500,59.09090909
押金可月付精装复式两居室 在租 随时看房,80,3800,47.5
随时能看南北通透大一居 精装拎包住 随时住 长签,66,5000,75.75757576
天通苑东二区 精装分租次卧 整洁干净随时看,20,2088,104.4
随时能看南北精装大三居 面积 装修超好,150,13000,86.66666667
天通苑5号线温馨次卧室拎包入住即可,18,1950,108.3333333
东三三居 房租可月付 无杂费 出行便利 购物方便 环境好,116,6600,56.89655172
"天通苑西一区押一付一,拎包入住,家电齐全",16,1600,100
都市芳园 正规四居室 全新装修 带露台 随时住,196,9500,48.46938776
天通苑东二区 精装次卧室,20,1500,75
天通苑东二区+精装3居双卫+可同事朋友合住,130,7000,53.84615385
天通苑东二区精装大三居室 南北通透 家具家电齐全,128,8000,62.5
天通苑北二区 2室2厅 6600元,119,6600,55.46218487
天通公园里 2室1厅 5200元,48,5200,108.3333333
天通苑中苑 3室1厅 8300元,125,8300,66.4
"天通苑东二区精装修大两居,电梯两居,舒适",101,5800,57.42574257
"值此七夕节来临之际,精装修电梯大三居,出租,看房有钥",153,7900,51.63398693
"房天下推荐: 业主出租,因孩子去城里,业主人特好",120,5990,49.91666667
天通苑北二区 2室1厅2卫个人,120,6300,52.5
天通东苑二区 南北通透 2室1厅2卫 经典的两居室 价格低,90,5500,61.11111111
"七夕节来临之际,好房等有缘的你天通苑东二区 2室2厅1卫",107,6100,57.00934579
天通苑北二区 正规一居室 精装修 家具家电齐全,78,5300,67.94871795
天通苑东一区精装复式 业主直租 随时看房,200,10000,50
天通苑中苑+5号线南+精装2居室+带电梯,100,6000,60
老区 精装两居室!!随时入住!看房电联,110,6700,60.90909091
"天通苑北一精装次卧,南向采光好家电齐全,,包物业取暖",18,2000,111.1111111
天通苑东二区 户型:2室1厅1厨1卫1阳台 正规 想不到的舒适,101,5400,53.46534653
"天通苑东二区精装修 家电齐全,随时入住!",60,4200,70
"0押金可月付,5号线,精装修,2居室。随时入住",92,5800,63.04347826
"0押金可月付+5号线,精装修,2居室,居家选择。可短租",100,5400,54
可短租、长签卧室、0押金、月付,208,2100,10.09615385
天通苑地铁站 精装修双卫大两居 可合租可分租,134,7730,57.68656716
地铁边精装修南北大两家好房 莫犹豫,100,6500,65
"精装卧室,朝南向,甜美舒适,头次出租,随时看房",28,2500,89.28571429
地铁 精装修大卧室带大阳台嘎嘎好 家电全,30,2350,78.33333333
西一区精装修大主卧 面积大 温馨舒适 干净整洁,168,2750,16.36904762
天通苑西一区 精装朝南主卧 看房方便 包取暖物业,30,2700,90
西三精装次卧 学生租房八折优惠 适合情侣呦,20,2360,118
天通苑南站 精装4.0卧室 家具齐全 干净,20,1850,92.5
"天通苑精装大两居,有图有真相,赶紧来约吧!",110,5900,53.63636364
朝南主卧带洗手间 面积大 干净整洁 有钥匙,30,3100,103.3333333
天通苑西一区精装修合租房 看房随时 好彩光南北通,20,2000,100
南北通透大两居 地铁天通苑南 随时看,112,5900,52.67857143
南北通透大两居 地铁天通苑南 随时看,112,5900,52.67857143
天通苑西三区+精装2居+可短租+地铁5号线,112,6000,53.57142857
近精装修电梯3居 无杂费 随时能看房,123,7060,57.39837398
东一区精装大两居 精装 可合租,110,6000,54.54545455
"天通苑地铁边精装两居室,随时可看随时可入住",74,6500,87.83783784
"南北通透大三居,干净敞亮",180,8000,44.44444444
东区复式主卧出租 面积大朝向好,38,3000,78.94736842
东二区精装次卧+合住租户少安静环境好+看房随时,15,1400,93.33333333
精装次卧 适合刚刚来到北京打拼的你 随时看,20,1500,75
北三区一加半+精装好房+可+可以签三年,200,9500,47.5
全新配套 随时入住 风格装修 朝南主卧,30,3400,113.3333333
精装修次卧 干净舒适 大学生可打8折优惠,16,1800,112.5
精装带电梯双卫两居 边 品质生活 随时住,112,6600,58.92857143
八大金刚里的大四居 带电梯高楼层 随时看,190,11600,61.05263158
精装三居 业主 初次出租 一家人 看房随时,157,6700,42.67515924
塔楼三居室 面积大 可以 也可合租,198,8500,42.92929293
天通苑中苑 正规次卧 干净整洁 随时看房,144,1800,12.5
东二区 精装四居 家电齐全 可随时,145,7800,53.79310345
天通苑西三区 精装两居室 主卧阳台看房随时,98,5650,57.65306122
东区带阳台带独立卫生间主卧室出租 随时看房,30,2800,93.33333333
塔楼200平五居室 精装修 有钥匙随时看,196,10500,53.57142857
"下楼就是地铁,面积,干净敞亮",165,10000,60.60606061
昌平天通苑天通苑西一区邻街一层 240平米5室3厅3卫,240,16000,66.66666667
天通中苑 合租 单间20平米室厅卫 性别不限,20,850,42.5
天通苑西三区合租次卧3室1厅2卫性别不限,20,1500,75
天通苑西三区 合租 主卧30平米性别不限,30,2500,83.33333333
天通苑东一区精装朝北次卧 交通便利 拎包入住,15,2600,173.3333333
"干净整洁,随时入住,天通苑北二区1室1厅1卫1阳台",150,150000,1000
(0押金可月付)北一区精装次卧++住户少+干净整洁,15,1960,130.6666667
"正规大次卧,次 出租 ,等您回家",20,2000,100
"零押金月付,天通苑本五区精装主卧,业主出租,拎包入住",121,4200,34.7107438
天通苑东一区板楼2层1居室 朝南向 交通便利 全装全配,90,5300,58.88888889
天通苑北一区三室一厅二卫,25,2300,92
0押金 可月付 天通苑西一区正规次卧室 装修好 住家少,16,2500,156.25
"天通中苑二区大开间,只,周边配套齐全,交通便利",93,9500,102.1505376
"天通苑北一区主卧独卫,无,朝北落地窗视野开阔,地铁",20,3200,160
天通中苑朝南主卧独卫 精装修 水电网燃气费全包 房租可月付,20,3500,175
天通苑西二区一室0厅一卫,30,2200,73.33333333
天通苑东二区二室一厅一卫,25,1800,72
天通苑中苑三室二厅二卫,161,2500,15.52795031
天通苑中苑三室二厅二卫,30,1800,60
天通苑东一区一室一厅一卫,176,2000,11.36363636
天通苑东一区一室一厅一卫,409,2500,6.112469438
天通苑东一区一室一厅一卫,199,1900,9.547738693
天通苑北三区二室一厅一卫,20,1800,90
天通苑中苑三室二厅二卫,30,1800,60
0押金 可月付天通苑西一区正规次卧室 装修好 住家少,20,1700,85
天通苑北一区 精装主卧独卫 合数少 看房随时,28,2600,92.85714286
精美单间出租、地铁天通苑,15,1800,120
天通苑西一区精装大主卧 随时看房 拎包入住,18,2400,133.3333333
天通苑北一区 精装大次卧 2家一个卫生间 随时看房,268,2400,8.955223881
"0押金可月付,精装修主卧室,面积大有独立洗手间",30,3200,106.6666667
天通苑北一区二室一厅一卫,25,2000,80
天通苑北二区二室一厅一卫,20,2600,130
主卧独卫 随时看房,28,3000,107.1428571
天通苑西三区二室一厅一卫,25,2700,108
