房源名称,面积,租金,单平米租金
领秀慧谷区 精装修两居室 急租 家具家电齐全 看房随时,90,6000,66.66666667
马连店小区 随时看房 拎包入住 可0押月付 新配家具家电,80,1700,21.25
0押金月付8号线回龙观东大街站 龙锦苑东三区 豪华大三居随时看,125,7000,56
霍营地铁 龙跃苑东四区精装主卧带独立卫生间 随时可看,108,3500,32.40740741
珠江摩尔 南向两居 房东出租 可以注1册西二旗上地软件园,162,8900,54.9382716
龙锦苑东一区 精装三居两卫 8号线 可押0月付 热手,128,8000,62.5
龙湖冠寓 独立卫浴 免费健身房 环保装修 书吧 影院 可短租,30,4100,136.6666667
主卧带独卫 2200每月 0押金月付13号线回龙观龙泽佰嘉城,25,2200,88
国风美唐二区 正规朝南大主卧独卫 零押金 可月付 八号线/十三号,25,3500,140
店长力推霍营回龙观东大街 豪华装修正规三居是 支持月付 拎包入,96,8800,91.66666667
回龙观龙腾苑二区精装大两居,78,6000,76.92307692
龙跃苑东五区 下楼就霍营地铁 豪华装修大三居 出租 零押月付,126,7500,59.52380952
西三旗 地铁八号线十三号线南店新村正规两居无,80,5000,62.5
珠江摩尔国际 5.49米两居室 采光好 交通便利 业主包物业取暖,166,9000,54.21686747
龙跃苑东五区 精装两居 霍营回龙观站 月付房租零押金,98,6500,66.32653061
0押金月付 龙跃苑新上精装大三居 南北通透,125,8000,64
回龙观尚、城小区 精装修 家具家电齐全 珠江摩尔 永旺,118,5200,44.06779661
"对!你没看错,精装小开间,只要3400元,一层带小院哦!",35,3400,97.14285714
龙跃苑三区 精装主卧独卫和次卧出租 霍营回龙观站 月付房租,28,3000,107.1428571
押一付三 云趣园三区 三居室 八号线育知路 低楼层可朋友同事合租,100,7300,73
矩阵小区 电梯房 精装大两居 南北通透 一家人合租均可 可月付,90,6500,72.22222222
泰华龙骑广场 正规三居室 随时看房入住 押0付一 婚房装修,90,8000,88.88888889
回龙观230平大四居丨包物业取暖丨临昌平线、永旺商场丨可办照,230,17000,73.91304348
回龙观地铁 龙腾苑精装三居室 看房随时 价格便宜,142,8500,59.85915493
金域华府一期 高品质小区 看房随时,64,5500,85.9375
租房 0押金.可月付 天露园一区 精装阳隔 13号线龙泽,35,2200,62.85714286
租房(0押金.可月付) 两居室 (13号线/8号线霍营) 看房随时,92,7500,81.52173913
13号线回龙观龙泽西二旗 龙兴园西区 三居室 0押金月付包物业取暖,100,6500,65
"东亚上北朝南一居室,4000随时入住。周边全是好吃的。",60,4000,66.66666667
"南向小开间,只要3400元,包物业取暖,国风美唐楼下是地铁",40,3400,85
8+13号线 霍营站 龙锦苑东三 精装三居 包物业取暖 看房随时,108,6800,62.96296296
"珠江摩派,大一居,,上下两层,一层接客一层休息",86,5500,63.95348837
霍营地铁 龙跃苑东五区 出租豪装卧室 三户合住 零押月付,125,2100,16.8
押零付一 和谐家园二区 正规主卧带阳台 精装 八号线回龙观东大街,25,2800,112
8号线 田园风光雅苑 精装两居两卫 可月付 随时看房,110,6600,60
"龙博苑.二区,南北通透,,采光好",13,1599,123
"8号线昌平线 尚.城精装2居,拎包入住,包物业取暖,无杂费",78,4500,57.69230769
单间 龙跃东四 精装南向大主卧独卫带浴缸 配置齐全 看房随时,126,3500,27.77777778
珠江摩尔,90,5000,55.55555556
珠江摩尔国际 交通便利配套齐全 可 随时看房,224,16500,73.66071429
"0押金月付回龙观霍营龙腾苑四区南向主卧,随时入住",25,2350,94
珠江摩尔国际 可注.册 地铁 带空调 南向四居室,230,15000,65.2173913
珠江摩尔国际 184平米大三居 可以司营业执照 配套全,184,12000,65.2173913
押零付一 八号线 平西府站 马连店小区 三居室 精装电梯房包取暖,85,6600,77.64705882
8号线 精装三居室 可月付 零押金 云趣园二区 随时看房,110,7000,63.63636364
霍营地铁 龙跃苑东四区 主卧独卫 零押月付 拎包入住,97,3400,35.05154639
尚城大两居 价格美丽 配套齐全 交通便利 看房随时,96,4500,46.875
东亚上北中心电梯房 精装修家具齐全 看房方便随时起租 近地铁,40,4300,107.5
回龙观东大街 龙锦苑东一区 精装三居,90,7500,83.33333333
国风美唐二期 豪装正规三居一卫 接受合租和一家人 电梯房包物业,98,8700,88.7755102
东亚上北 一居精装修 包物业取暖 13号线回龙观龙泽 电梯房,58,5000,86.20689655
"珠江摩派 北向大开间 地铁 可注、册, 看房有钥匙!",61,5600,91.80327869
0押金月付 龙锦苑一区 精装正规次卧带独立卫生间 回龙观霍营,16,2400,150
三家合住北店嘉园北区主卧带阳台 回龙观地铁十,30,1900,63.33333333
回龙观 北清路领秀慧谷精装修一居室,63,5000,79.36507937
店长力推 霍营地铁 龙跃苑东五区豪华两居室 零押月付,80,6200,77.5
月付首开智慧社精装主卧独卫带阳台 地铁13号线回龙观站,140,3580,25.57142857
国风美唐一期 精装大开间 可 包物业取暖 霍营回龙观站,60,5100,85
"对!你没看错,精装小开间,只要3400元,一层带小院哦!",35,3400,97.14285714
押零付一 和谐家园二区 正规主卧带阳台 精装 八号线回龙观东大街,25,2800,112
主卧带独卫 2200每月 0押金月付13号线回龙观龙泽佰嘉城,25,2200,88
回龙观尚、城小区 精装修 家具家电齐全 珠江摩尔 永旺,118,5200,44.06779661
"地铁边,急租好房正规南北通透大三居 合租优选 可押零付一 随时",118,7000,59.3220339
主卧带阳台 免中介费 霍营龙跃苑东五区精装大主卧,125,1600,12.8
回龙观东大街地铁 龙锦苑东一区两居室 交通便利,90,6000,66.66666667
"入住,可",120,12000,100
"临地铁回龙观 领秀慧谷精装两居室 业主 欲租从速,真实图片",82,5500,67.07317073
泰华精装两居室 长签两年不 家具齐全 随时看房入住,90,7000,77.77777778
"豪华装修两居室,泰华龙旗广场精装修地铁13号线回龙观站",80,7000,87.5
龙华园2居室+价格可聊+业主保养得很不错+13号线龙泽站,70,5800,82.85714286
龙腾苑六区+回龙观站13号线+月初入住+出行便利,100,8200,82
矩阵小区 随时看房 回龙观东大街站 可0押月付 新配家电家具,60,3700,61.66666667
押零付一 精装两居室 合租一家人即可 育知路地铁站,105,6800,64.76190476
霍营地铁 龙跃苑东五区 精装大卧室 只此一套 拎包入住,125,2400,19.2
云趣园一区 精装 二室一厅 一家人 随时入住,103,6000,58.25242718
"地铁边,急租好房独门独院 一层带小院 情侣优选 东大街 押零付一",35,3500,100
田园风光雅苑 大次卧 押0付1 地铁8号线附近 随时看房,14,2000,142.8571429
龙回苑 八号线平西府站 正规大次卧 精装 可月付 零押金 三家住,15,1800,120
珠江摩尔 精装修 随时看房 生命科学园地铁 永旺商场,82,9500,115.8536585
近地铁 配套齐全 租金月付可短租 押一付一 不收杂费 免费健身房,30,4950,165
珠江摩尔184平三室丨生命科学园站、永旺商场旁丨可办照看房随时,184,13000,70.65217391
龙博苑二区正规两居室出 业主直租6500元看房方便,80,6500,81.25
回龙观龙泽 发展路8号院 精装两居室 随时看房、拎包入住,100,5200,52
珠江摩尔 南向两居 房东出租 可以注1册西二旗上地软件园,162,8900,54.9382716
整租 泰华龙旗广 精装两居 配置齐全 交通便利 看房随时,81,7200,88.88888889
"霍营,回龙观东大街地铁口,矩阵国风美唐旁,精装开间3900元",55,3900,70.90909091
单间 龙跃东四 精装大次卧 交通便利 配置齐全 看房随时,142,2300,16.1971831
龙跃苑三区 精装主卧独卫和次卧出租 霍营回龙观站 月付房租,28,3000,107.1428571
回龙观东大街 和谐家园 三居室 押0付1 随时可看.拎包住,130,8000,61.53846154
龙锦苑六区 精装两居室 合租一家人即可 可压零附一,102,5800,56.8627451
你还在风吹日晒的找好房源吗?快停下你的脚步来尚城小区吧!,96,4800,50
南北通透 两居室 随时看房 交通方便 接受合租 欢迎致电,102,6200,60.78431373
回龙观 尚、城花园 精装修两居室 业主直租 家具家电齐全,116,4800,41.37931034
整租 龙博苑一区 精装两居 配置齐全 交通便利 看房随时,80,7200,90
霍营地铁 0押金月付 龙跃苑新上精装大三居 南北通透 拎包入住,125,8000,64
0押金可月付 和谐一区 次卧室 地铁8号线附近 随时看房,14,2000,142.8571429
领秀慧谷区 精装修两居室 急租 家具家电齐全 看房随时,90,6000,66.66666667
马连店小区 随时看房 拎包入住 可0押月付 新配家具家电,80,1700,21.25
尚城小区 精装两居室 环境好 家具家电齐全 拎包入住,116,5000,43.10344828
回龙观育新地铁泰华龙旗广场,88,6500,73.86363636
龙禧苑三区 正规两居室 押0付1 地铁8号线附近,99,6000,60.60606061
泰华两居室 随时看房入住 家具齐全 押0付一 8号线育新站,90,7000,77.77777778
龙华园西区二室一厅一卫,66,5500,83.33333333
可月付 马连店小区 两居室 八号线平西府站 电梯房适合有老人小孩,75,6000,80
珠江摩尔 精 品 一居 拎包入住 钥匙房,78,5000,64.1025641
押零付一 龙锦苑东五区 正规三居两卫 精装八号线回龙观东大街,135,7400,54.81481481
"东亚上北朝南一居室,4000随时入住。周边全是好吃的。",60,4000,66.66666667
回龙观地铁 龙腾苑精装大主卧 看房随时,30,3500,116.6666667
龙跃苑东五区 下楼就霍营地铁 豪华装修大三居 出租 零押月付,126,7500,59.52380952
押零付一 龙锦苑六区 四家合租两卫 出租主卧带阳台 男女不限,25,2500,100
"双卫户型,霍营地铁口,精装大次卧,只要2100元,错过后悔",16,2100,131.25
0押金月付 领秀慧谷区正规三室一厅一卫,99,6500,65.65656566
北清路 珠江摩尔 随时看房 可注、册 地铁昌平线,166,9500,57.22891566
泰华龙骑广场 婚房两居室 家具齐全 押0付一 8号线育新站,90,7300,81.11111111
回龙观 霍营 龙跃苑东五区稀有两居室 南北通透 地铁站,97,6600,68.04123711
整租 龙博一 精装大两居 交通便利 配置齐全 看房随时,80,7300,91.25
可月付 和谐家园一区 正规三居室 可分租可整租 东大街地铁站,124,7800,62.90322581
8+13号线 霍营站 龙锦苑东三 精装三居 包物业取暖 看房随时,108,6800,62.96296296
住冠寓享受品质生活 24安保 免费健身房影音室书吧等公区,30,4460,148.6666667
"珠江摩派 西向小一居,永旺商场,地铁生命科学园站,可以居",60,5000,83.33333333
押零付一 马连店小区 正规朝南主卧 精装 八号线平西府站 三家住,20,2400,120
"珠江摩尔 经典大四居室 ,业主着急出租只要16000 能",230,16000,69.56521739
龙博苑二区正规两居室出 业主直租6500元看房方便,80,6500,81.25
龙锦苑东五区(8号线和13号线的交汇)整租三居室+精装修。,128,6500,50.78125
回龙观地铁附近 龙腾苑精装两居室 看房随时,92,6500,70.65217391
0押金可月付地铁13号线回龙观,85,8000,94.11764706
"珠江摩尔南向大四居 价格美丽 看房随时 先到先得 可,注,册",230,17000,73.91304348
"租房(0押金,可月付)主卧独卫 (8号线育知路)随时看房",25,2600,104
回龙观.田园风光正规卧室 0押金.可月付 8号线平西府站,16,2100,131.25
珠江摩尔西向三居 可 交通便利配套齐全 看房随时,184,13000,70.65217391
龙跃苑三区 单间出租 家具家电齐全 拎包入住,147,3600,24.48979592
龙锦苑四区公园悦府国风美唐 两居室 真实图片 8号线平西府站,75,5500,73.33333333
流星花园精装3居室+家电齐全+随时看房随时入住+南北通透采光好,111,7500,67.56756757
珠江摩尔 南向四居室 复式格局 使用面积大 地铁 配套齐全,230,17200,74.7826087
云趣园一区 正规两居室 八号线育知路 低楼层 免押金 可押零付一,112,6000,53.57142857
押零付一龙跃苑东二区 三家合住出租朝南主卧 霍营地铁站,15,2500,166.6666667
0押金月付东亚上北精装一居室13号线回龙观龙腾龙博矩阵新龙城,60,4900,81.66666667
云趣园一区三室一厅一卫,104,6800,65.38461538
龙跃苑东四区三室一厅一卫,123,6800,55.28455285
领秀慧谷 南向一室一厅 临8号线生命科学园 押0付1 拎包住,40,3700,92.5
金域华府万科统一精装两居全南向采光好,85,7800,91.76470588
"租房(0押金,可月付)两居室 (8号线育知路)随时看房",100,6000,60
押零付一 田园风光东区 正规朝南主卧独卫 低楼层 八号线平西府站,28,3400,121.4285714
珠江摩尔国际 可注.册 地铁 带空调 南向四居室,230,15000,65.2173913
整租 龙博一 精装大两居 交通便利 配置齐全 看房随时,80,7300,91.25
0押金月付 龙跃苑南北通透精装修两居室 霍营站,88,8000,90.90909091
龙跃苑东四区 三居室 业主直租 13号线8号线霍营回龙观龙泽,125,7300,58.4
精装两居室 采光好 生命科学园站 配套全 京客隆超市,83,5000,60.24096386
霍营城铁 精装主卧带阳台 可月付 龙跃苑东四区 随时看房,30,2700,90
单间出租主卧独卫!回龙观霍营龙跃苑东五区 押一付一,30,2000,66.66666667
珠江摩尔 复式小三居 昌平线城铁站 租金低面积大 可带,80,5200,65
龙回苑2居室+南北通透+8号线平西府站+低楼层出入方便价格可聊,98,6500,66.32653061
品牌直租 24安保 家电齐全 拎包入住 免费健身房影音室等,30,4600,153.3333333
东亚上北开间+7月初入住+看房比较方便+业主包物业取暖+家电齐全,37,4000,108.1081081
回龙观 马连店 正规三居室 押0付1 地铁8号线,90,6900,76.66666667
尚.城小区 精装两居 业主房 家电家具齐全 多套房源出租,78,4300,55.12820513
尚城 大三居 户型 价格美丽 看房随时 先到先得,148,5500,37.16216216
回龙观东大街 龙锦苑东五区 精装三居两卫 包物业费,118,7200,61.01694915
马连店 正规三居室 押0付1 地铁8号线附近 随时看房,90,7000,77.77777778
押零付一 田园风光东区 精装修 主卧独卫 八号线 平西府站,25,3200,128
回龙观 云趣园 精装修两居室出租 看房随时 月付房租 免押金,95,5500,57.89473684
8号线回龙观东大街站 和谐家园二区 正规两居 配套齐全,98,6600,67.34693878
押零付一 龙锦苑东一区 正规三居室 精装 八号线回龙观东大街,130,7000,53.84615385
"租房 公园悦府(0押金,可月付)主卧独卫,包取暖(8号线平西府",120,3000,25
"珠江摩尔 大三居室,业主着急出租只要13000 能",184,13000,70.65217391
"地铁边,急租好房正规南北通透大三居 合租优选 可押零付一 随时",118,7000,59.3220339
地铁站 生命科学园 珠江摩尔 精装修四居室 业主直租 看房随时,123,15500,126.0162602
金域华府万科统一精装两居全南向采光好,85,7800,91.76470588
押零付一 龙锦苑东二区 正规三居室合租一家人即可 东大街地,125,7500,60
"+东亚上北南向开间4300,拎包入住,免中介费",50,4300,86
珠江摩尔精装室 豪华装修 邻生命科学园地铁口,166,9500,57.22891566
家 触手可及 回龙观佰嘉城小区 合租主卧 18平 可合租月付,18,2000,111.1111111
东村家园 六层板楼带电梯 三户合租 次卧出租 情侣优选 月付,102,2000,19.60784314
回龙观育新地铁泰华龙旗广场,88,6500,73.86363636
0押金月付 龙跃苑新上精装大三居 南北通透,125,8000,64
尚城精装修两居室 温馨舒适 家电家具齐全 随时拎包入住,78,4500,57.69230769
霍营地铁 龙跃苑东四区朝南主卧带三家合租 零押月付,28,2500,89.28571429
回龙观流星花园三区 电梯 南北正规两居 押0付1 临8号线地铁站,102,6988,68.50980392
霍营地铁 龙跃苑东四区 主卧独卫 零押月付 拎包入住,97,3400,35.05154639
城铁8号线平西府站 回龙观东大街站龙锦苑东一区主卧独卫出租,18,2750,152.7777778
企赛推荐 回龙观口 正规一室一厅出租 提前约 配套成熟,56,4500,80.35714286
珠江摩尔复式 大两居 上下两层 使用空间更大 可注.册,166,9500,57.22891566
整租 龙博苑一区 精装两居 配置齐全 交通便利 看房随时,80,7200,90
"精装三居室,霍营地铁站 业主头回出租 看房提前联系",125,7300,58.4
回龙观新村 精装次卧 押一付一 三家合租 西二旗13号线,20,2100,105
正规南北通透大三居 业主出租 可押零付一 一家人合租均可,124,7800,62.90322581
"尚城,精装两居室,昌平线,永旺国际商城!",78,4500,57.69230769
精装一居室 独立卫浴 24安保 家电齐全 拎包入住 免费健身可月付,30,4600,153.3333333
城铁昌平线西二旗附近龙兴园西区50平南主卧出租无中介费,50,2700,54
"朱辛庄小区,精装现房,格局方正,男女不限,随时住",20,1650,82.5
0押金月付 龙跃苑新上精装复式出租 带露台,229,13000,56.76855895
阳隔带阳台 龙禧苑三区 可押0付1 地铁8号线 随时看房,26,2700,103.8461538
回龙观 北清路领秀慧谷精装修一居室,63,5000,79.36507937
8号线朱辛庄生命科学园 领秀慧谷 精装两居室 电梯房 随时看好房,90,6600,73.33333333
霍营地铁 龙跃苑东四区朝南主卧带三家合租 零押月付,28,2500,89.28571429
龙锦苑四区 主卧独卫带露台 押0付1 地铁8号线平西府站,35,2900,82.85714286
回龙观东大街 龙锦苑东五区 精装三居两卫 包物业费,118,7200,61.01694915
泰华两居室 长签 随时看房入住 押0付一 8号线13号线,90,7000,77.77777778
回龙观精装楼166平 业主包物业取暖 生命科学园站,162,9000,55.55555556
珠江摩尔国际中心 精装大两居室 房间干净 交通便利 看房随时,80,9500,118.75
朱辛庄小区 直达西二旗 上地 便宜 拎包入住,12,600,50
押零付一 和谐家园一区 三居室 合租一家人即可 东大街地铁站,120,7500,62.5
回龙观龙回苑 正规三居室两厅一卫,116,7600,65.51724138
回龙观东大街 龙锦苑东一区 精装三居,90,7500,83.33333333
龙跃苑中间楼层 精心装修 南北通透 家电齐全拎包入住,99,6000,60.60606061
朱辛庄站100米 电梯相寓装修三居室 0押金.月付 拎包入住,98,6999,71.41836735
"租房(0押金,可月付)主卧 (8号线育知路)随时看房",25,2400,96
马连店小区 随时看房 拎包入住 可0押月付 新配家具家电,80,1700,21.25
店长力推 霍营回龙观东大街 出租 豪华装修 零押月付 拎包入,135,2400,17.77777778
"龙跃苑东五区,两居室,2层,装修好,随时起租,业主直签",98,6800,69.3877551
尚城148平复式大三居丨临生命科学园站、永旺商场丨包物业取暖,148,5800,39.18918919
西二旗 龙泽 回龙观新村 南向 主卧 落地窗 带阳台,18,1880,104.4444444
珠江摩派精装修一居室 业主急租 配套成熟 看房随时,80,4800,60
矩阵小区 北回归线 精装一居 家电齐全 随时入住,47,4780,101.7021277
霍营地铁 龙跃苑东五区 出租豪装卧室 三户合住 零押月付,125,2100,16.8
"国风美唐,霍营地铁口,精装一居,包取暖,只要4900",58,4900,84.48275862
"龙禧苑.一区,押一付一,拎包入住,家电齐全",15,1700,113.3333333
霍营地铁 龙跃苑东二区 豪华装修优化间 配套齐全 零押月付,25,3000,120
朱辛庄全新装修 三居室 押0付1 临8号线 随时看.拎包住,110,6880,62.54545455
"押零付一 田园风光东区 正规大次卧,八号线平西府站 精装可月付",18,2300,127.7777778
回龙观、珠江摩尔+精装复式三居+周配套齐全+地铁口、高速旁!,98,5500,56.12244898
企赛推荐 首开智慧社 精装两居 干净整洁 温馨舒适,89,6000,67.41573034
首开智慧社 下楼13号线回龙观站地铁 0押金月付 看房随时,48,4000,83.33333333
月付 零押金 东亚上北 正规一居室 精装 八号线平西府 电梯房,50,4800,96
西二旗 龙兴园西区 精装三居室 集中供暖 13号线/昌平线,115,7000,60.86956522
"珠江摩派,精装小三居,昌平线,永旺商城,看房随时",68,5500,80.88235294
回龙观 龙泽 各种单间和租 随时看房 邻近龙泽地铁,100,1800,18
龙跃苑东四区 精装两居室 月付房租 拎包入住,108,6500,60.18518519
整租 龙跃东五 精装大两居 交通便利 配置齐全 看房随时,96,7300,76.04166667
龙跃苑东五区 精装次卧和主卧独卫出租 霍营回龙观站 月付房租,15,2000,133.3333333
首开智慧社 精装修开间 13号线回龙观 方法开发入住好房,51,5000,98.03921569
流星花园二区 三居两卫 业主直租 8号线回龙观平西府 随时看,133,8200,61.65413534
流星花园三区 南北通透 2室 不临街,102,8000,78.43137255
国风美唐 精装小两居 电梯房集中供暖 地铁霍营站,65,6500,100
小区内正规两居室 家具家电齐全 精装复式楼 集中供暖 随时看房,78,4300,55.12820513
"租房 公园悦府(0押金,可月付)主卧独卫,包取暖(8号线平西府",120,3000,25
南北通透 两居室 随时看房 交通方便 接受合租 欢迎致电,102,6200,60.78431373
珠江摩尔国际 可注.册 地铁 带空调 南向四居室,230,15000,65.2173913
0押金可月付 国风美唐 精装顶层阁楼 8.13双轨 生活出行方便,25,3999,159.96
马连店小区 随时看房 新配家具家电 拎包入住 0押月付,80,6000,75
"尚城大三居 大户型,房子大真的可以为所欲为",148,6000,40.54054054
"押零付一 龙腾苑四区 正规朝南大主卧,13号线回龙观站 三家合租",23,2500,108.6956522
8号线城铁 精装三居室 可月付 龙锦苑四区矩阵和谐家园 随时看,120,7800,65
0押金月付 龙跃苑新上精装复式出租 带露台 拎包入住,229,13000,56.76855895
回龙观 霍营 龙跃苑东五区稀有两居室 南北通透 地铁站,97,6600,68.04123711
珠江摩尔,90,5000,55.55555556
"+东亚上北南向开间4300,拎包入住,免中介费",50,4300,86
龙博苑二区正规两居室出 业主直租6500元看房方便,80,6500,81.25
国风美唐二期 三家合租出租一间朝南单间 可压零附一 东大街地铁,25,2500,100
国风美唐 正规三居室 精装 八号线/十三号线沿线 可月付 零押金,90,8000,88.88888889
回龙观 尚、城花园 精装修两居室 业主直租 家具家电齐全,116,4800,41.37931034
七里渠 精装两居室 朱辛庄站 采光好 随时可以用房,82,5200,63.41463415
回龙观云趣园三区精装南向两居可以随时看房,110,6600,60
回龙观龙回苑 两居室两卫,100,6800,68
国风美唐 两居室 6700 电梯房 13号线8霍营8号线东大街 押0付1,75,6700,89.33333333
"龙锦苑东五区,南北通透两居室5400/月,随时看房。",102,5400,52.94117647
上北鑫座 开间精装修 13号线回龙观龙泽 真实图片随时看房,52,4500,86.53846154
"回龙观珠江摩尔南向四居,装修写字楼,勿扰,随时可看房",230,16500,71.73913043
龙博苑二区正规两居室出 业主直租6500元看房方便,80,6500,81.25
龙跃苑三区 精装修大三居 拎包入住,92,6800,73.91304348
单间出租主卧独卫!回龙观霍营龙跃苑东五区 押一付一,30,2000,66.66666667
和谐家园一区 四家合住出租主卧独卫 包物业取暖 可押零付一,25,2500,100
主卧独卫 无中介费 霍营龙跃苑东五区主卧出租,141,1800,12.76595745
龙锦苑东二区三室一厅二卫,125,7500,60
租房 (业主直租 精装两居室 8号线平西府地铁,90,6500,72.22222222
回龙观地铁 龙腾苑精装两居室 看房随时,97,6500,67.01030928
龙跃苑三区 精装修两居室 可合租 回龙观霍营 押一付一 拎包入住,92,6800,73.91304348
回龙观地铁 龙腾苑精装两居室 看房随时,98,6000,61.2244898
龙博苑二区正规两居室出 业主直租6500元看房方便,80,6500,81.25
"尚城小区经典大两居室, 业主着急出租只要5100家具家电齐全",116,5100,43.96551724
家 触手可及 回龙观佰嘉城国仕汇天露园 单间出租 可月付,16,2000,125
龙锦苑东五区 正规三居两卫 合租一家人即可 好楼层 随时入住,125,7000,56
"合租朝南次卧1700/月, 两家合住,业主出租。",18,1700,94.44444444
"30平米南向主卧带阳台,霍营地铁口,国风美唐旁,只要2700",35,2700,77.14285714
领秀慧谷 精装修 二居室 家具家电齐全 生命科技园,82,6200,75.6097561
"珠江摩尔南向大四居 户型采光好 可,注,册 交通便利",246,17500,71.13821138
龙锦苑东五区 精装三居两卫 拎包入住 随时看房,118,7500,63.55932203
龙腾苑六区 精装三居室,116,7500,64.65517241
万科直营 金域华府三期 两居室出租,80,7500,93.75
押零付一 龙跃苑二区 精装两居室 霍营地铁站步行500米,75,6500,86.66666667
"精装修二层的两居室,适合老人,小区环境好",125,5400,43.2
企赛推荐 回龙观口 正规一室一厅出租 提前约 配套成熟,56,4500,80.35714286
"尚.城小区148平三居室5600,实图,交通便利,看房随时",148,5600,37.83783784
"接受合租,正规三居,包取暖,也可短租,8300元,错过后悔",100,8300,83
企赛推荐 首开智慧社 精装两居 干净整洁 温馨舒适,89,6000,67.41573034
整租 龙跃苑东五区 精装两居 配置齐全 交通便利 看房随时,100,7300,73
泰华龙旗广场 随时看房入住入住 押0付一 8好线育新站签两年不,90,7000,77.77777778
单间 龙跃东四 精装南向大次卧 交通便利 配置齐全 看房随时,126,2400,19.04761905
回龙观 西二旗 龙兴园西区 正规两居室,87,5500,63.2183908
回龙观、珠江摩尔+精装复式三居+周配套齐全+地铁口、高速旁!,98,5500,56.12244898
尚.城 业主急租 看房 紧挨双地铁和北大医院,148,5800,39.18918919
0押金可月付 和谐二区 大次卧 地铁8号线附近,14,2000,142.8571429
霍营城铁 精装三居室 可月付 龙跃苑三区 拎包入住,70,7500,107.1428571
"租房(0押金,可月付)三居室 (8号线回龙观东大街)随时看房",125,8000,64
霍营地铁 龙跃苑东四区 主卧独卫 零押月付 拎包入住,97,3400,35.05154639
"合租朝南次卧1700/月, 两家合住,业主出租。",18,1700,94.44444444
回龙观230平大四居丨包物业取暖丨临昌平线、永旺商场丨可办照,230,17000,73.91304348
霍营城铁 精装全南向两居室 装修 可月付 随时看房,100,6500,65
企赛推荐 龙博苑一区 北门13号线 精装 提前预约,90,5600,62.22222222
领秀慧谷 精装一居室 家具齐全 环境优雅 近地铁 配套齐全,63,4600,73.01587302
珠江摩尔 西向两居室 复式格局 可 使用面积大 地铁,160,9500,59.375
龙跃苑东四区三室一厅二卫,125,2100,16.8
0押金月付 龙跃苑新上精装大三居 南北通透,125,8000,64
整租 泰华龙旗广 精装两居 配置齐全 交通便利 看房随时,80,7300,91.25
0押金月付 正规两居室电梯房精装修随时入住,80,6600,82.5
南向两居室 干净舒适 家具齐全 不临街 不把边 橡树湾二期,86,7000,81.39534884
"回龙观,领秀慧谷,朱辛庄,采光好,家具家电齐全!!",83,5500,66.26506024
珠江摩尔精装室 豪华装修 邻生命科学园地铁口,166,9500,57.22891566
"租房(0押金,可月付)主卧,包取暖(8号线平西府)随时看房",10,2000,200
云趣园三区二室二厅一卫,105,5800,55.23809524
"尚城小区的好房源不是天天都有,当你看好以后一定要出手!",116,5100,43.96551724
相寓4.0装修南向主卧独卫带飘窗 全新配置 平西府 押零付一,138,3300,23.91304348
租户转租 天露园次卧 房租可以月付,16,1800,112.5
国风美唐二期 正规朝南主卧带阳台 三家合租 八号线回龙观东大街,20,2500,125
企赛推荐 龙博苑一区 13号线 配套齐全,122,7500,61.47540984
8号线 田园风光雅苑 精装两居两卫 可月付 随时看房,110,6600,60
"珠江摩尔 大三居室,业主着急出租只要13000 能",184,13000,70.65217391
领秀慧谷 生命科学园 朱辛庄 精装两居 业主诚心出租,82,6200,75.6097561
企赛推荐 首开智慧社 精装两居 干净整洁 温馨舒适,89,6000,67.41573034
0押金月付 龙锦苑一区 精装正规次卧带独立卫生间 回龙观霍营,16,2400,150
回龙观地铁 龙腾苑精装三居室 看房随时,141,8800,62.41134752
"东亚上北 正规一居室 可月付零押金,八号线平西府 电梯房",40,4900,122.5
龙跃苑东五区 精装两居室 霍营回龙观站 月付房租零押金,98,6500,66.32653061
龙跃苑东五区 精装主卧独卫 家具家电全齐 设施全齐 随时看,28,2800,100
"押零付一 田园风光东区 正规大次卧 八号线平西府站,精装可月付",18,2100,116.6666667
龙锦苑东二区 正规两居两卫 精装 八号线回龙观东大街 押零付一,102,6800,66.66666667
主卧独卫 无中介费 霍营龙跃苑东五区主卧出租,141,1800,12.76595745
公园悦府电梯房.包物业取暖豪华装修 押0付1 拎包入住,90,7880,87.55555556
正规卧室 押0付1 全新配置 随时可看.拎包住,20,2200,110
朱辛庄全新装修 三居室 押0付1 临8号线 随时看.拎包住,110,6880,62.54545455
珠江摩尔国际 全南户型 精装修 地铁附近楼,230,15000,65.2173913
0押金月付 龙跃苑正规三居出租 精装修 南北通透,124,7800,62.90322581
珠江摩尔 北向一居室 可注。册 地铁 配套齐全,61,4800,78.68852459
月付 零押金 龙腾苑六区 正规两居室 精装 十三号线回龙观 可合租,102,6300,61.76470588
回龙观东大街 四居两卫 包物业取暖. 全新配套 押0付1.拎包入住,150,9880,65.86666667
"回龙观珠江摩派小三居室,可,交通便利",96,6000,62.5
珠江摩尔 精装修 随时看房 生命科学园地铁 永旺商场,82,9500,115.8536585
云趣园一区 正规两居室 押0付1 地铁8号线附近 随时看房,98,6000,61.2244898
生命科学园站旁86平大一居丨统一精装丨包物业取暖丨跃层格局,86,5000,58.13953488
家 触手可及 回龙观佰嘉城小区 精装合租单间 16平米 可月付,16,2000,125
天露园南向主卧带独立卫生间 押0付1 随时看拎包住,28,2800,100
